language;original_sentence;translated sentence
es_LA;{name1} and {name2} reacted to {product1}.;{name1} y {name2} han reaccionado a {product1}.
es_LA;{name1} and {name2} reacted to a content.;{name1} y {name2} han reaccionado a un contenido.
es_LA;{name1} and {name2} reacted to a product.;{name1} y {name2} han reaccionado a un contenido.
es_LA;{name1} and {name2} reacted to this.;{name1} y {name2} han reaccionado a esto.
es_LA;{name1} and {name2} respected {content count contents}.;{name1} y {name2} han respetado {content count contents}.
es_LA;{name1} and {name2} respected {content1} and {content count other contents}.;{name1} y {name2} han respetado {content1} y {content count other contents}.
es_LA;{name1} and {name2} respected {content1} and {content2}.;{name1} y {name2} han respetado {content1} y {content2}.
es_LA;{name1} and {name2} respected {content1}.;{name1} y {name2} han respetado {content1}.
es_LA;{name1} and {name2} respected a content.;{name1} y {name2} han respetado un contenido.
es_LA;{name1} and {name2} respected this.;{name1} y {name2} han respetado esto.
es_LA;{name1} and {name2} smiled at {content count contents}.;{name1} y {name2} le sonrieron a {content count contents}.
es_LA;{name1} and {name2} smiled at {content1} and {content count other contents}.;{name1} y {name2} le sonrieron a {content1} y {content count other contents}.
es_LA;{name1} and {name2} smiled at {content1} and {content2}.;{name1} y {name2} le sonrieron a {content1} y {content2}.
es_LA;{name1} and {name2} smiled at {content1}.;{name1} y {name2} le sonrió a {content1}.
es_LA;{name1} and {name2} smiled at {product count products}.;{name1} y {name2} le sonrieron a {product count products}.
es_LA;{name1} and {name2} smiled at {product1} and {product count other products}.;{name1} y {name2} le sonrieron a {product1} y {product count other products}.
es_LA;{name1} and {name2} smiled at {product1} and {product2}.;{name1} y {name2} le sonrieron a {product1} y {product2}.
es_LA;{name1} and {name2} smiled at {product1}.;{name1} y {name2} le sonrieron a {product1}.
es_LA;{name1} and {name2} smiled at a content.;{name1} y {name2} le sonrieron a un contenido.
es_LA;{name1} and {name2} smiled at a product.;{name1} y {name2} le sonrió a un producto.
es_LA;{name1} and {name2} smiled at this.;{name1} y {name2} le sonrió a esto.
es_LA;{name1} and {name2} suggested {content count contents}.;{name1} y {name2} recomiendan {content count contents}.
es_LA;{name1} and {name2} suggested {content1} and {content count other contents}.;{name1} y {name2} recomiendan {content1} y {content count other contents}.
es_LA;{name1} and {name2} suggested {content1} and {content2}.;{name1} y {name2} recomiendan {content1} y {content2}.
es_LA;{name1} and {name2} suggested {content1}.;{name1} y {name2} recomiendan {content1}.
es_LA;{name1} and {name2} suggested {product count products}.;{name1} y {name2} recomiendan {product count products}.
es_LA;{name1} and {name2} suggested {product1} and {product count other products}.;{name1} y {name2} recomiendan {product1} and {product count other products}.
es_LA;{name1} and {name2} suggested {product1} and {product2}.;{name1} y {name2} recomiendan {product1} y {product2}.
es_LA;{name1} and {name2} suggested {product1}.;{name1} y {name2} recomiendan {product1}.
es_LA;{name1} and {name2} suggested a content.;{name1} y {name2} recomiendan un contenido.
es_LA;{name1} and {name2} suggested a product.;{name1} y {name2} recomiendan un producto.
es_LA;{name1} and {name2} suggested this.;{name1} y {name2} recomiendan esto.
es_LA;{name1} and {name2} supported {content count contents}.;{name1} y {name2} apoyan {content count contents}.
es_LA;{name1} and {name2} supported {content1} and {content count other contents}.;{name1} y {name2} apoyan {content1} y {content count other contents}.
es_LA;{name1} and {name2} supported {content1} and {content2}.;{name1} y {name2} apoyan {content1} y {content2}.
es_LA;{name1} and {name2} supported {content1}.;{name1} y {name2} apoyan {content1}.
es_LA;{name1} and {name2} supported a content.;{name1} y {name2} apoyan un contenido.
es_LA;{name1} and {name2} supported this.;{name1} y {name2} apoyan esto.
es_LA;{name1} and {name2} thought about {content count contents}.;{name1} y {name2} pensaron algo sobre {content count contents}.
es_LA;{name1} and {name2} thought about {content1} and {content count other contents}.;{name1} and {name2} pensaron algo sobre {content1} y {content count other contents}.
es_LA;{name1} and {name2} thought about {content1} and {content2}.;{name1} y {name2} pensaron algo sobre {content1} y {content2}.
es_LA;{name1} and {name2} thought about {content1}.;{name1} y {name2} pensaron algo sobre {content1}.
es_LA;{name1} and {name2} thought about {product count products}.;{name1} y {name2} pensaron algo sobre {product count products}.
es_LA;{name1} and {name2} thought about {product1} and {product count other products}.;{name1} y {name2} pensaron algo sobre {product1} y {product count other products}.
es_LA;{name1} and {name2} thought about {product1} and {product2}.;{name1} y {name2} pensaron algo sobre {product1} y {product2}.
es_LA;{name1} and {name2} thought about {product1}.;{name1} y {name2} pensaron algo sobre {product1} en  {GetSocial C ac}.
es_LA;{name1} and {name2} thought about a content.;{name1} y {name2} pensaron algo sobre un contenido.
es_LA;{name1} and {name2} thought about a product.;{name1} y {name2} pensaron algo sobre un producto.
es_LA;{name1} and {name2} thought about this.;{name1} y {name2} pensaron algo sobre esto.
es_LA;{name1} and {name2} wished {product count products}.;{name1} y {name2} desean {product count products}.
es_LA;{name1} and {name2} wished {product1} and {product count other products}.;{name1} y {name2} desean {product1} y {product count other products}.
es_LA;{name1} and {name2} wished {product1} and {product2}.;{name1} y {name2} desean {product1} y {product2}.
es_LA;{name1} and {name2} wished {product1}.;{name1} y {name2} desean {product1}.
es_LA;{name1} and {name2} wished a product.;{name1} y {name2} desean un producto.
es_LA;{name1} and {name2} wished this.;{name1} y {name2} desean esto.
es_LA;{name1} applauded {content count contents}.;{name1} aplaudió {content count contents}.
es_LA;{name1} applauded {content1} and {content count other contents}.;{name1} aplaudió {content1} y {content count other contents}.
es_LA;{name1} applauded {content1} and {content2}.;{name1} aplaudió {content1} y {content2}.
es_LA;{name1} applauded {content1}.;{name1} aplaudió {content1}.
es_LA;{name1} applauded a content.;{name1} aplaudió un contenido.
es_LA;{name1} applauded this.;{name1} aplaudió esto.
es_LA;{name1} approved {content count contents}.;{name1} aprobó {content count contents}.
es_LA;{name1} approved {content1} and {content count other contents}.;{name1} aprobó {content1} y {content count other contents}.
es_LA;{name1} approved {content1} and {content2}.;{name1} aprobó {content1} y {content2}.
es_LA;{name1} approved {content1}.;{name1} aprobó {content1}.
es_LA;{name1} approved a content.;{name1} aprobó un contenido.
es_LA;{name1} approved this.;{name1} aprobó esto.
es_LA;{name1} demanded {product count products}.;{name1} solicita {product count products}.
es_LA;{name1} demanded {product1} and {product count other products}.;{name1} solicita {product1} y {product count other products}.
es_LA;{name1} demanded {product1} and {product2}.;{name1} solicita {product1} y {product2}.
es_LA;{name1} demanded {product1}.;{name1} solicita {product1}.
es_LA;{name1} demanded a product.;{name1} solicita un producto.
es_LA;{name1} demanded this.;{name1} solicita esto.
es_LA;{name1} disagreed with {content count contents}.;{name1} no está de acuerdo con {content count contents}.
es_LA;{name1} disagreed with {content1} and {content count other contents}.;{name1} no está de acuerdo con {content1} y {content count other contents}.
es_LA;{name1} disagreed with {content1} and {content2}.;{name1} no está de acuerdo con {content1} y {content2}.
es_LA;{name1} disagreed with {content1}.;{name1} no está de acurdo con{content1}.
es_LA;{name1} disagreed with a content.;{name1} no está de acuerdo con un contenido.
es_LA;{name1} disagreed with this.;{name1} no está de acuerdo con esto.
es_LA;{name1} disapproved {content count contents}.;{name1} desaprueba {content count contents}.
es_LA;{name1} disapproved {content1} and {content count other contents}.;{name1} desaprueba {content1} y {content count other contents}.
es_LA;{name1} disapproved {content1} and {content2}.;{name1} desaprueba {content1} y {content2}.
es_LA;{name1} disapproved {content1}.;{name1} desaprueba {content1}.
es_LA;{name1} disapproved a content.;{name1} desaprueba un contenido.
es_LA;{name1} disapproved this.;{name1} desaprueba esto.
es_LA;{name1} fancied {product count products}.;{name1} quiere {product count products}.
es_LA;{name1} fancied {product1} and {product count other products}.;{name1} quiere {product1} y {product count other products}.
es_LA;{name1} fancied {product1} and {product2}.;{name1} quiere {product1} y {product2}.
es_LA;{name1} fancied {product1}.;{name1} quiere {product1}.
es_LA;{name1} fancied a product.;{name1} quiere un producto.
es_LA;{name1} fancied this.;{name1} quiere esto.
es_LA;{name1} had {product count products}.;{name1} tiene {product count products}.
es_LA;{name1} had {product1} and {product count other products}.;{name1} tiene {product1} y  {product count other products}.
es_LA;{name1} had {product1} and {product2}.;{name1} tiene {product1} y {product2}.
es_LA;{name1} had {product1}.;{name1} tiene {product1}.
es_LA;{name1} had a product.;{name1} tiene un producto.
es_LA;{name1} had this.;{name1} tienen esto.
es_LA;{name1} lolled at {content count contents}.;{name1} se rió a carcajadas de {content count contents}.
es_LA;{name1} lolled at {content1} and {content count other contents}.;{name1} se rié a carcajadas de {content1} y {content count other contents}.
es_LA;{name1} lolled at {content1} and {content2}.;{name1} se rió a carcajadas de {content1} y {content2}.
es_LA;{name1} lolled at {content1}.;{name1} se rió a carcajadas de {content1}.
es_LA;{name1} lolled at {product count products}.;{name1} se rió a carcajadas de {product count products}.
es_LA;{name1} lolled at {product1} and {product count other products}.;{name1} se rió a carcajadas de {product1} y {product count other products}.
es_LA;{name1} lolled at {product1} and {product2}.;{name1} se rió a carcajadas de {product1} y {product2}.
es_LA;{name1} lolled at {product1}.;{name1} se rió a carcajadas de {product1}.
es_LA;{name1} lolled at a content.;{name1} se rió a carcajadas de un contenido.
es_LA;{name1} lolled at a product.;{name1} se rió a carcajadas de un producto.
es_LA;{name1} lolled at this.;{name1} se rió a carcajadas de esto.
es_LA;{name1} loved {content count contents}.;{name1} ama {content count contents}.
es_LA;{name1} loved {content1} and {content count other contents}.;{name1} ama {content1} y {content count other contents}.
es_LA;{name1} loved {content1} and {content2}.;{name1} ama {content1} y {content2}.
es_LA;{name1} loved {content1}.;{name1} ama {content1}.
es_LA;{name1} loved {product count products}.;{name1} ama {product count products}.
es_LA;{name1} loved {product1} and {product count other products}.;{name1} ama {product1} y {product count other products}.
es_LA;{name1} loved {product1} and {product2}.;{name1} ama {product1} y{product2}.
es_LA;{name1} loved {product1}.;{name1} ama {product1}.
es_LA;{name1} loved a content.;{name1} aman un contenido.
es_LA;{name1} loved a product.;{name1} ama un producto.
es_LA;{name1} loved this.;{name1} ama esto.
es_LA;{name1} needed {product count products}.;{name1} necesita {product count products}.
es_LA;{name1} needed {product1} and {product count other products}.;{name1} necesita {product1} y {product count other products}.
es_LA;{name1} needed {product1} and {product2}.;{name1} necesita {product1} y {product2}.
es_LA;{name1} needed {product1}.;{name1} necesita {product1}.
es_LA;{name1} needed a product.;{name1} necesita un producto.
es_LA;{name1} needed this.;{name1} necesita esto.
es_LA;{name1} opposed {content count contents}.;{name1} se opone a {content count contents}.
es_LA;{name1} opposed {content1} and {content count other contents}.;{name1} se opone a {content1} y {content count other contents}.
es_LA;{name1} opposed {content1} and {content2}.;{name1} se opone a {content1} y {content2}.
es_LA;{name1} opposed {content1}.;{name1} se opone a {content1}.
es_LA;{name1} opposed a content.;{name1} se opone a un contenido.
es_LA;{name1} opposed this.;{name1} se opone a esto.
es_LA;{name1} protested at {content count contents}.;{name1} protesta en contra de {content count contents}.
es_LA;{name1} protested at {content1} and {content count other contents}.;{name1} protesta en contra de {content1} y {content count other contents}.
es_LA;{name1} protested at {content1} and {content2}.;{name1} protesta en contra de {content1} y {content2}.
es_LA;{name1} protested at {content1}.;{name1} protesta en contra de {content1}.
es_LA;{name1} protested at a content.;{name1} protesta en contra de un contenido.
es_LA;{name1} protested at this.;{name1} protesta en contra de esto.
es_LA;{name1} reacted to {content count contents}.;{name1} ha reaccionado a {content count contents}.
es_LA;{name1} reacted to {content1} and {content count other contents}.;{name1} ha reaccionado a {content1} y {content count other contents}.
es_LA;{name1} reacted to {content1} and {content2}.;{name1} ha reaccionado a {content1} y {content2}.
es_LA;{name1} reacted to {content1}.;{name1} ha reaccionado a {content1}.
es_LA;{name1} reacted to {product count products}.;{name1} ha reaccionado a {product count products} on {GetSocial C ac}.
es_LA;{name1} reacted to {product1} and {product count other products}.;{name1} ha reaccionado a {product1} y {product count other products}.
es_LA;{name1} reacted to {product1} and {product2}.;{name1} ha reaccionado a {product1} y {product2}.
es_LA;{name1} reacted to {product1}.;{name1} ha reaccionado a {product1}.
es_LA;{name1} reacted to a content.;{name1} ha reaccionado a un contenido.
es_LA;{name1} reacted to a product.;{name1} ha reaccionado a un producto.
es_LA;{name1} reacted to this.;{name1} ha reaccionado a esto.
es_LA;{name1} respected {content count contents}.;{name1} ha respetado {content count contents}.
es_LA;{name1} respected {content1} and {content count other contents}.;{name1} ha respetado {content1} y {content count other contents}.
es_LA;{name1} respected {content1} and {content2}.;{name1} ha respetado {content1} y {content2}.
es_LA;{name1} respected {content1}.;{name1} ha respetado {content1}.
es_LA;{name1} respected a content.;{name1} ha respetado un contenido.
es_LA;{name1} respected this.;{name1} ha respetado esto.
es_LA;{name1} smiled at {content count contents}.;{name1} le sonrió a {content count contents}.
es_LA;{name1} smiled at {content1} and {content count other contents}.;{name1} le sonrió a {content1} y {content count other contents}.
es_LA;{name1} smiled at {content1} and {content2}.;{name1} le sonrió a {content1} y {content2}.
es_LA;{name1} smiled at {content1}.;{name1} le sonrió a {content1}.
es_LA;{name1} smiled at {product count products}.;{name1} le sonrió a {product count products}.
es_LA;{name1} smiled at {product1} and {product count other products}.;{name1} le sonrió a {product1} y {product count other products}.
es_LA;{name1} smiled at {product1} and {product2}.;{name1} le sonrió a {product1} y {product2}.
es_LA;{name1} smiled at {product1}.;{name1} le sonrió a {product1}.
es_LA;{name1} smiled at a content.;{name1} le sonrió a un contenido.
es_LA;{name1} smiled at a product.;{name1} le sonrió a un producto.
es_LA;{name1} smiled at this.;{name1} le sonrió a esto.
es_LA;{name1} suggested {content count contents}.;{name1} recomienda {content count contents}.
es_LA;{name1} suggested {content1} and {content count other contents}.;{name1} recomienda {content1} y {content count other contents}.
es_LA;{name1} suggested {content1} and {content2}.;{name1} recomienda {content1} y {content2}.
es_LA;{name1} suggested {content1}.;{name1} recomienda {content1}.
es_LA;{name1} suggested {product count products}.;{name1} recomienda {product count products}.
es_LA;{name1} suggested {product1} and {product count other products}.;{name1} recomienda {product1} y {product count other products}.
es_LA;{name1} suggested {product1} and {product2}.;{name1} recomienda {product1} y {product2}.
es_LA;{name1} suggested {product1}.;{name1} recomienda {product1}.
es_LA;{name1} suggested a content.;{name1} recomienda un contenido.
es_LA;{name1} suggested a product.;{name1} recomienda un producto.
es_LA;{name1} suggested this.;{name1} recomienda esto.
es_LA;{name1} supported {content count contents}.;{name1} apoya {content count contents}.
es_LA;{name1} supported {content1} and {content count other contents}.;{name1} apoya {content1} y {content count other contents}.
es_LA;{name1} supported {content1} and {content2}.;{name1} apoya {content1} y {content2}.
es_LA;{name1} supported {content1}.;{name1} apoya {content1}.
es_LA;{name1} supported a content.;{name1} apoya un contenido.
es_LA;{name1} supported this.;{name1} apoya esto.
es_LA;{name1} thought about {content count contents}.;{name1} pensó algo sobre {content count contents}.
es_LA;{name1} thought about {content1} and {content count other contents}.;{name1} pensó algo sobre {content1} y {content count other contents}.
es_LA;{name1} thought about {content1} and {content2}.;{name1} pensó algo sobre {content1} y {content2}.
es_LA;{name1} thought about {content1}.;{name1} pensó algo sobre {content1}.
es_LA;{name1} thought about {product count products}.;{name1} pensó algo sobre {product count products}.
es_LA;{name1} thought about {product1} and {product count other products}.;{name1} pensó algo sobre {product1} y {product count other products}.
es_LA;{name1} thought about {product1} and {product2}.;{name1} pensó algo sobre {product1} y {product2}.
es_LA;{name1} thought about {product1}.;{name1} pensó algo sobre {product1}.
es_LA;{name1} thought about a content.;{name1} pensó algo sobre un contenido.
es_LA;{name1} thought about a product.;{name1} pensó algo sobre un producto.
es_LA;{name1} thought about this.;{name1} pensó algo sobre esto.
es_LA;{name1} wished {product count products}.;{name1} desea {product count products}.
es_LA;{name1} wished {product1} and {product count other products}.;{name1} desea {product1} y {product count other products}.
es_LA;{name1} wished {product1} and {product2}.;{name1} desea {product1} y {product2}.
es_LA;{name1} wished {product1}.;{name1} desea {product1}.
es_LA;{name1} wished a product.;{name1} desea un producto.
es_LA;{name1} wished this.;{name1} desea esto.
es_LA;{number} others agreed with this.;{number} otros están de acuerdo con esto.
es_LA;{number} others agreed with this. Be the first of your friends.;{number} otros están de acuerdo con esto. Sé el primero de tus amigos.
es_LA;{number} others applauded this.;{number} otros aplaudieron esto.
es_LA;{number} others applauded this. Be the first of your friends.;{number} otros aplaudieron esto. Sé el primero de tus amigos.
es_LA;{number} others approved this.;{number} otros aprobaron esto.
es_LA;{number} others approved this. Be the first of your friends.;{number} otros aprobaron esto. Sé el primero de tus amigos.
es_LA;{number} others demanded this.;{number} otros solicitan esto.
es_LA;{number} others demanded this. Be the first of your friends.;{number} otros solicitan esto. Sé el primero de tus amigos.
es_LA;{number} others disagreed with this.;{number} otros no están de acuerdo con esto.
es_LA;{number} others disagreed with this. Be the first of your friends.;{number} otros no están de acuerdo con esto. Sé el primero de tus amigos.
es_LA;{number} others disapproved this.;{number} otros desaprueban esto.
es_LA;{number} others disapproved this. Be the first of your friends.;{number} otros desaprueban esto. Sé el primero de tus amigos.
es_LA;{number} others fancied this.;{number} otros quieren esto.
es_LA;{number} others fancied this. Be the first of your friends.;{number} otros quieren esto. Sé el primero de tus amigos.
es_LA;{number} others had this.;{number} otros tienen esto.
es_LA;{number} others had this. Be the first of your friends.;{number} otros tienen esto. Sé el primero de tus amigos.
es_LA;{number} others lolled at this.;{number} otros se rieron a carcajadas de esto.
es_LA;{number} others lolled at this. Be the first of your friends.;{number} otros se rieron a carcajadas de esto. Sé el primero de tus amigos.
es_LA;{number} others loved this.;{number} otros aman esto.
es_LA;{number} others loved this. Be the first of your friends.;{number} otros aman esto. Se el primero de tus amigos.
es_LA;{number} others needed this.;{number} otros necesitan esto.
es_LA;{number} others needed this. Be the first of your friends.;{number} otros necesitan esto. Sé el primero de tus amigos.
es_LA;{number} others opposed this.;{number} otros se oponen a esto.
es_LA;{number} others opposed this. Be the first of your friends.;{number} otros se oponen a esto. Sé el primero de tus amigos.
es_LA;{number} others protested at this.;{number} otros protestan en contra de esto.
es_LA;{number} others protested at this. Be the first of your friends.;{number} otros protestan en contra de esto. Sé el primero de tus amigos.
es_LA;{number} others reacted to this.;{number} otros han reaccionado a esto.
es_LA;{number} others reacted to this. Be the first of your friends.;{number} otros han reaccionado a esto. Sé el primero de tus amigos.
es_LA;{number} others respected this.;{number} otros han respetado esto.
es_LA;{number} others respected this. Be the first of your friends.;{number} otros han respetado esto. Sé el primero de tus amigos.
es_LA;{number} others smiled at this.;{number} otros le sonrieron a esto.
es_LA;{number} others smiled at this. Be the first of your friends.;{number} otros le sonrieron a esto. Sé el primero de tus amigos.
es_LA;{number} others suggested this.;{number} otros recomiendan esto.
es_LA;{number} others suggested this. Be the first of your friends.;{number} otros recomiendan esto. Sé el primero de tus amigos.
es_LA;{number} others supported this.;{number} otros apoyan esto.
es_LA;{number} others supported this. Be the first of your friends.;{number} otros apoyan esto. Sé el primero de tus amigos.
es_LA;{number} others thought about this.;{number} otros pensaron algo sobre esto.
es_LA;{number} others thought about this. Be the first of your friends.;{number} otros pensaron algo sobre esto. Sé el primero de tus amigos.
es_LA;{number} others wished this.;{number} otros desean esto.
es_LA;{number} others wished this. Be the first of your friends.;{number} otros desean esto. Sé el primero de tus amigos.
es_LA;{product count} other products;{product count} otros productos
es_LA;{product count} products;{product count} productos
es_LA;1 other agreed with this.;Alguien más está de acuerdo con esto.
es_LA;1 other agreed with this. Be the first of your friends.;Alguién más está de acuerdo con esto. Sé el primero de tus amigos.
es_LA;1 other applauded this.;Alguien más aplaudió esto.
es_LA;1 other applauded this. Be the first of your friends.;Alguien más aplaudió esto. Sé el primero de tus amigos.
es_LA;1 other approved this.;1 outro aprobó esto.
es_LA;1 other approved this. Be the first of your friends.;1 outro aprobó esto. Sé el primero de tus amigos.
es_LA;1 other demanded this.;Alguien más solicita esto.
es_LA;1 other demanded this. Be the first of your friends.;Alguien más solicita esto. Sé el primero de tus amigos.
es_LA;1 other disagreed with this.;Alguien más no está de acuerdo con esto.
es_LA;1 other disagreed with this. Be the first of your friends.;Alguien más no está de acuerdo con esto. Sé el primero de tus amigos.
es_LA;1 other disapproved this.;Alguién más desaprueba esto.
es_LA;1 other disapproved this. Be the first of your friends.;Alguien más desaprueba esto. Sé el primero de tus amigos.
es_LA;1 other fancied this.;Alguien más quiere esto.
es_LA;1 other fancied this. Be the first of your friends.;Alguien más quiere esto. Sé el primero de tus amigos.
es_LA;1 other had this.;Alguien más tiene esto.
es_LA;1 other had this. Be the first of your friends.;Alguien más tiene esto. Sé el primero de tus amigos.
es_LA;1 other lolled at this.;Alguien más se rió a carcajadas de esto.
es_LA;1 other lolled at this. Be the first of your friends.;Alguien más se rió a carcajadas de esto. Sé el primero de tus amigos.
es_LA;1 other loved this.;Alguien más ama esto.
es_LA;1 other loved this. Be the first of your friends.;Alguien más ama esto. Sé el primero de tus amigos.
es_LA;1 other needed this.;Alguien más necesita esto.
es_LA;1 other needed this. Be the first of your friends.;Alguien más necesita esto. Sé el primero de tus amigos.
es_LA;1 other opposed this.;Alguién más se opone a esto.
es_LA;1 other opposed this. Be the first of your friends.;Alguien más se opone a esto. Sé el primero de tus amigos.
es_LA;1 other protested at this.;Alguién más protesta en contra de esto.
es_LA;1 other protested at this. Be the first of your friends.;Alguien más protesta en contra de esto. Sé el primero de tus amigos.
es_LA;1 other reacted to this.;1 otro ha reaccionado a esto.
es_LA;1 other reacted to this. Be the first of your friends.;1 otro ha reaccionado a esto. Sé el primero de tus amigos.
es_LA;1 other respected this.;1 otro ha respetado esto.
es_LA;1 other respected this. Be the first of your friends.;1 otro ha respetado esto. Sé el primero de tus amigos.
es_LA;1 other smiled at this.;Alguién más le sonrió a esto.
es_LA;1 other smiled at this. Be the first of your friends.;Alguien más le sonrió a esto. Sé el primero de tus amigos.
es_LA;1 other suggested this.;Alguien más recomienda esto.
es_LA;1 other suggested this. Be the first of your friends.;Alguien más recomienda esto. Sé el primero de tus amigos.
es_LA;1 other supported this.;Alguien más apoya esto.
es_LA;1 other supported this. Be the first of your friends.;Alguien más apoya esto. Sé el primero de tus amigos.
es_LA;1 other thought about this.;1 otro pensó algo sobre esto.
es_LA;1 other thought about this. Be the first of your friends.;1 otro pensó algo sobre esto. Sé el primero de tus amigos.
es_LA;1 other wished this.;Alguien más desea esto.
es_LA;1 other wished this. Be the first of your friends.;Alguien más desea esto. Sé el primero de tus amigos.
es_LA;a content {name} agreed with;un contenido en el que {name} está de acuerdo
es_LA;a content {name} applauded;Un contenido que {name} aplaudió
es_LA;a content {name} approved;Un contenido que {name} aprobó
es_LA;a content {name} disagreed with;Un contenido en el que {name} no está de acuerdo
es_LA;a content {name} disapproved;Un contenido que {name} desaprueba
es_LA;a content {name} lolled at;un contenido de que {name} se rió a carcajadas
es_LA;a content {name} loved;un contenido que {name} ama
es_LA;a content {name} opposed;{name} se opone a un contenido
es_LA;a content {name} protested at;un contenido contra el cual {name} ha protestado
es_LA;a content {name} reacted to;un contenido a que {name} ha reaccionado
es_LA;a content {name} respected;un contenido que {name} ha respetado
es_LA;a content {name} smiled at;un contenido al cual {name} le sonrió
es_LA;a content {name} suggested;un contenido que {name} recomienda
es_LA;a content {name} supported;Un contenido que {name} apoya
es_LA;a content {name} thought about;un contenido sobre a que {name} ha reaccionado
es_LA;a content he agreed with;un contenido en el que él usted está de acuerdo
es_LA;a content he applauded;un contenido que él aplaudió
es_LA;a content he approved;un contenido que él aprobó
es_LA;a content he disagreed with;un contenido en el que él no está de acuerdo
es_LA;a content he disapproved;un contenido que él desaprueba
es_LA;a content he lolled at;un contenido del que él se rió a carcajadas
es_LA;a content he loved;un contenido que él ama
es_LA;a content he opposed;un contenido al que él se opone
es_LA;a content he protested at;un contenido en el cual él protesta
es_LA;a content he reacted to;un contenido al que él ha reaccionado
es_LA;a content he respected;un contenido que él ha respetado
es_LA;a content he smiled at;un contenido al cual él le sonrió
es_LA;a content he suggested;un contenido que él recomienda
es_LA;a content he supported;un contenido que él apoya
es_LA;a content he thought about;un contenido sobre el que él pensó algo
es_LA;a content she agreed with;un contenido en el que ella está de acuerdo
es_LA;a content she applauded;un contenido que ella aplaudió
es_LA;a content she approved;un contenido que ella aprobó
es_LA;a content she disagreed with;un contenido en el que ella no está de acuerdo
es_LA;a content she disapproved;un contenido que ella desaprueba
es_LA;a content she lolled at;un contenido del que ella se rió a carcajadas
es_LA;a content she loved;un contenido que ella ama
es_LA;a content she opposed;un contenido al que ella se opone
es_LA;a content she protested at;un contenido en el cual ella protesta
es_LA;a content she reacted to;un contenido al que ella ha reaccionado
es_LA;a content she respected;un contenido al que ella ha respetado
es_LA;a content she smiled at;un contenido al cual ella le sonrió
es_LA;a content she suggested;un contenido que ella recomienda
es_LA;a content she supported;un contenido que ella apoya
es_LA;a content she thought about;un contenido sobre el que ella pensó algo
es_LA;a content they agreed with;un contenido en los que ellos están de acuerdo
es_LA;a content they applauded;un contenido que ellos aplaudieron
es_LA;a content they approved;un contenido que ellos aprobaron
es_LA;a content they disagreed with;un contenido en el que ellos no están de acuerdo
es_LA;a content they disapproved;un contenido que ellos desaprueban
es_LA;a content they lolled at;un contenido del que ellos se rieron a carcajadas
es_LA;a content they loved;un contenido que ellos aman
es_LA;a content they opposed;un contenido al que ellos se oponen
es_LA;a content they protested at;un contenido en el cual ellos protestan
es_LA;a content they reacted to;un contenido al que ellos han reaccionado
es_LA;a content they respected;un contenido al que ellos han respetado
es_LA;a content they smiled at;un contenido al cual ellos le sonrieron
es_LA;a content they suggested;un contenido que ellos recomiendan
es_LA;a content they supported;un contenido que ellos apoyan
es_LA;a content they thought about;un contenido sobre el que ellos pensaron algo
es_LA;a content you agreed with;un contenido en el que usted está de acuerdo
es_LA;a content you applauded;un contenido que usted aplaudió
es_LA;a content you approved;un contenido que usted aprobó
es_LA;a content you disagreed with;un contenido en el que usted no está de acuerdo
es_LA;a content you disapproved;un contenido que tu desapruebas
es_LA;a content you lolled at;un contenido del cual usted se rió a carcajadas
es_LA;a content you loved;un contenido que usted ama
es_LA;a content you opposed;contenido al que usted se opone
es_LA;a content you protested at;un contenido contra el cual usted protesta
es_LA;a content you reacted to;contenido al que usted ha reaccionado
es_LA;a content you respected;contenido al que usted ha respetado
es_LA;a content you smiled at;contenidos a los cuales usted le sonrió
es_LA;a content you suggested;un contenido que usted recomienda
es_LA;a content you supported;un contenido que usted apoya
es_LA;a content you thought about;un contenido sobre el que usted pensó algo
es_LA;a product {name} demanded;un producto que {name} solicita
es_LA;a product {name} fancied;un producto que {name} quiere
es_LA;a product {name} had;un producto que {name} tiene
es_LA;a product {name} lolled at;un producto del cual {name} se rió a carcajadas
es_LA;a product {name} loved;un producto que {name} ama
es_LA;a product {name} needed;{name} necesita un producto
es_LA;a product {name} reacted to;un producto al que {name} ha reaccionado
es_LA;a product {name} smiled at;{name} le soníe a un producto
es_LA;a product {name} suggested;un producto que {name} recomienda
es_LA;a product {name} thought about;un producto sobre el que {name} pensó algo
es_LA;a product {name} wished;un producto que {name} desea
es_LA;a product he demanded;un producto que él solicita
es_LA;a product he fancied;productos que él quiere
es_LA;a product he had;un producto que él tiene
es_LA;a product he lolled at;un producto del que él se rió a carcajadas
es_LA;a product he loved;un producto que él ama
es_LA;a product he needed;un producto que él necesita
es_LA;a product he reacted to;un producto al que él ha reaccionado
es_LA;a product he smiled at;un producto al cual él le sonrió
es_LA;a product he suggested;un producto que él recomienda
es_LA;a product he thought about;un producto sobre el que él ha pensado algo
es_LA;a product he wished;un producto que él desea
es_LA;a product she demanded;un producto que ella solicita
es_LA;a product she fancied;un producto que ella quiere
es_LA;a product she had;un producto que ella tiene
es_LA;a product she lolled at;un producto del que ella se rió a carcajadas
es_LA;a product she loved;un producto que ella ama
es_LA;a product she needed;un producto que ella necesita
es_LA;a product she reacted to;un producto al que ella ha reaccionado
es_LA;a product she smiled at;un producto al cual ella le sonrió
es_LA;a product she suggested;un producto que ella recomienda
es_LA;a product she thought about;un producto sobre el que ella ha pensado algo
