Language;Hash;Sentence;Context
en_US;704d39d560fa16611e33b09b71a49bbc;{name1} and {name count others} are loving {product count products} on {Me Gusta}.;
en_US;7145de528d33f0c17884b7e65a7a94d1;{name1} and {name2} wished a product on {Me Gusta}.;
en_US;71517b8f5fe67f966ab137691755ef1f;You and {name count} others had this.;
en_US;7192d3ea849333f348f6db599471137a;{product count} products;In the phrase: "{name1} is loving {product count products} on {Me Gusta}."
en_US;71a74ba7c4c0b8a4eb0e4f0347cd1703;{name1} and {name count others} asked you for {=[count] products}.;
en_US;73d82641d2f33f0a170a0e935e1e4759;{=[count] products} sent by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;744562c1e214cbda22d6d18e022d6827;{name1} and {name count others} suggested {product1} and {product2} on {Me Gusta}.;
en_US;755c547b6baad78580696a6a048fd944;{product count} products;In the phrase: "{name1} suggested {product count products} on {Me Gusta}."
en_US;758dccbaa423c7d080e18356f248be2b;{name1} and {name count others} asked you for {=[count] products and other requests}.;
en_US;759a3524de31ee027835e447466d7eb8;{count} products and other requests;In the phrase: "{name1} and {name count others} sent you {=[count] products and other requests}."
en_US;76a4fa7fb9ca9d45581a13d7ad5f6b7a;{name} is thinking about {number} products on {application}.;
en_US;7707605883906087cdc04dc3aba69bae;{name1} and {name2} had {product1} on {Me Gusta}.;
en_US;777404ae077cc77d0b43956863c9b7fb;a content;In the phrase: "{name} sent you {=a content}:"
en_US;77f87f5ad82b8af0a1c80b52c4d4d5e8;{name count} others;In the phrase: "{name1} and {name count others} loved {product count products} on {Me Gusta}."
en_US;785ec38926bc95cf39691dd882387b5c;Loved {product1}.;
en_US;78801609494444c01660f2c69be7be6f;{name count} others;In the phrase: "{name1} and {name count others} sent you {=a content and other requests}."
en_US;78a41efc3b87a47a6e79ca7703b615a0;{name1} and {name2} loved {product1} and {product2} on {Me Gusta}.;
en_US;78a5100b45f9a5d68238978c65b3d190;{name1} is loving {product1} and {product2} on {Me Gusta}.;
en_US;78fb588cd457382fd4c0bff0df4fedf2;{name1} and {name count others} suggested {product1} and {product count other products} on {Me Gusta}.;
en_US;7b7e015f904883929951daa183ebc5fb;{name1} and {name count} others had this.;
en_US;7b93b966c523f032822224c32e4c45b5;a product and other requests;In the phrase: "{name1} and {name2} asked you for {=a product and other requests}."
en_US;7bd8d3e0fbcb6a6111ecf3ad58eb89b6;{name1} and {name2} asked you for {=[count] contents}.;
en_US;7c9c0091df23d979903afb3c9bdcdfea;You and {name count} others thought about this.;
en_US;7ce394f0f2d6c57fbd8f16e3431edd11;{name} is having {number} products.;
en_US;7db1161d358a5f058db66bdeda25f919;{name1} and {name count others} are thinking about {product1} and {product2} on {Me Gusta}.;
en_US;7dbe6d72be36c7544dcdabcfa2214552;{name1} had {product count products} on {Me Gusta}.;
en_US;805db7f7d7b5565158abb552396a54be;{name1} thought about {product1} and {product2} on {Me Gusta}.;
en_US;8096d0c8339804034bfdf9f91d0d1f91;You had this.;
en_US;8163ced723d2e5f270df2b0070346370;1 other thought about this.;
en_US;81b02c324c1a2440f2329c806176b374;{name1} and {name2} wished this.;
en_US;820db0485933c556310c5a81244e1dd3;{name} is loving {number} products on {application}.;
en_US;8243000b9a57acbe317442c60d239ecf;{name count} others;In the phrase: "{name1} and {name count others} thought about {product1} and {product count other products} on {Me Gusta}."
en_US;827ae3a71fe00800f7895c37e02cdfdf;{name1} is suggesting {product count products} on {Me Gusta}.;
en_US;82864d00e27bae17e086c98ae09acdce;{count} contents and other requests;In the phrase: "{name1} and {name count others} asked you for {=[count] contents and other requests}."
en_US;8485748bff94c87ab5d4be71f38e2fac;{name1} is loving {product1} and {product count other products} on {Me Gusta}.;
en_US;86e59bf98875e448f595dada5dd08ad1;{name1} is suggesting {product1} and {product count other products} on {Me Gusta}.;
en_US;871a560a23d2c9ee77f3369335fbb8ca;{number} others wished this. Be the first of your friends.;
en_US;874e4ad99f11e0e43888fb6fb9a35554;You and {name1} wished this.;
en_US;878cb39daf08f0409dd0d30023dcbd22;Is thinking about {product1} on {Me Gusta}.;
en_US;87a07a47c78494baf856ad9856dd8502;{name} asked you for {=a product and other requests}.;
en_US;87f00ccf5b31b8e5335ecc7c200795c0;{name1} and {name2} are loving {product1} and {product count other products} on {Me Gusta}.;
en_US;88b5809c39b7d51086bf9d85d161370e;{name count} others;In the phrase: "{name1} and {name count others} are loving {product1} on {Me Gusta}."
en_US;8a674f6b726cc77ee423cb0296fed281;{name1} and {name2} asked you for {=a content and other requests}.;
en_US;8acba4630f44d0565fffa79d155b1815;1 product;In the phrase: "{=1 product} asked for by {name}"
en_US;8b43b7f94322c0fd51cdb362bd62dd9d;{name1} and {name count others} wished {product1} and {product count other products} on {Me Gusta}.;
en_US;8c1ab134fe3c625f40699dc545e22eda;{count} contents;In the phrase: "{name1} and {name count others} asked you for {=[count] contents}."
en_US;8c4b6b379d6bdff1a4a8ff852dac34ca;{name1} and {name count others} are loving {product1} and {product count other products} on {Me Gusta}.;
en_US;8c5c3afcf91ed4e2236784ba8bfa2c4f;{name1} and {name count others} asked you for {=[count] contents and other requests}.;
en_US;8c71fd4c541e00447e95b87f4837f9b5;{=[count] contents} asked for by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;8d208bbc5fef512513f43bc644e4ef0c;{name1} and {name2} are having {product1} and {product2} on {Me Gusta}.;
en_US;8d4444d0b7233935c29c706293cd83f1;{count} contents and other requests;In the phrase: "{name} asked you for {=[count] contents and other requests}."
en_US;8de6570990377ac540fcabfd8a031570;a product you thought about;
en_US;8e4a8ed998c82a7d3cd6411a6dbb5924;{count} contents;In the phrase: "{name1} and {name count others} sent you {=[count] contents}."
en_US;8e528789527a4b9ed7e1722536f308bc;{name1} and {name2} are suggesting {product1} and {product2} on {Me Gusta}.;
en_US;8ee549fed1158c62a8b25c5ca404c54f;{product count} products;In the phrase: "{name1} and {name2} had {product count products} on {Me Gusta}."
en_US;8f1c9c04eab59d1c81025278843f276b;{name} is loving a product on {application}.;
en_US;8f84ff75b2cf7e70a0357918feb196aa;your content;
en_US;8f8fe50b1cf586f085674c6df1a614fd;{name1} and {name count others} are suggesting {product1} and {product count other products} on {Me Gusta}.;
en_US;9039fb9fe470b3ca331f68647a060bbf;{name1} and {name2} are loving {product count products} on {Me Gusta}.;
en_US;91233e2bbdfe0b043b93a733e6833b11;{count} contents;In the phrase: "{name} asked you for {=[count] contents}."
en_US;9235e5d36aac30fc84b1487989bbfb36;{name} thought about {number} products on {application}.;
en_US;928d27c8644802bccb798730757d177d;Wished {product1} on {Me Gusta}.;
en_US;92a2390a220361b2506ff19119f6aa59;{product count} other products;In the phrase: "{name1} and {name2} had {product1} and {product count other products} on {Me Gusta}."
en_US;92a8c52b0466bf0f3c150ece083d8fd1;{name1} and {name count others} are suggesting {product1} and {product2} on {Me Gusta}.;
en_US;934c6f973dd21f89508c5d89499de3aa;You and 1 other had this.;
en_US;943c853038186577f71ee26204864639;{name1} and {name2} are thinking about {product1} and {product count other products} on {Me Gusta}.;
en_US;949dd57d5c38e2685d5504728feb6079;1 other suggested this.;
en_US;94f8896375878f5518261920947aafcb;{name1} and {name2} are suggesting {product count products} on {Me Gusta}.;
en_US;968ce4a3128fcbe0468bdcd7197bc87d;a product they loved;
en_US;96d5a35b177d38cfde4f191cc33a5308;{product count} other products;In the phrase: "{name1} suggested {product1} and {product count other products} on {Me Gusta}."
en_US;97d9da7f17367a79b2c54ee3493c03d1;{product count} products;In the phrase: "{name1} and {name count others} wished {product count products} on {Me Gusta}."
en_US;98259cd3d0c2b9430f7652e08b8a858e;a product they had;
en_US;985514c0ff4f2b10e1eceac9f2c701a0;{count} products;In the phrase: "{name1} and {name count others} sent you {=[count] products}."
en_US;9891dd6243bc0f433ae755119f03364e;{product count} products;In the phrase: "{name1} and {name count others} loved {product count products} on {Me Gusta}."
en_US;991a88fc252482badf26735a4c087775;{name count} others;In the phrase: "{name1} and {name count others} are loving a product on {Me Gusta}."
en_US;993763cb531edf00d729809875ae5e59;You thought about this.;
en_US;995d2313bef2d7ea05f5b4c067f092d0;{name} wished {number} products.;
en_US;9969748014a11cb010a2c5b89ae101d5;{name count} others;In the phrase: "{name1} and {name count others} are thinking about {product count products} on {Me Gusta}."
en_US;9a3cc16c2bda4267f2f43f787393190c;{number} others suggested this. Be the first of your friends.;
en_US;9a429d9f132f581ee92e35b0e2d41b36;{name1} and {name2} had {product count products} on {Me Gusta}.;
en_US;9aa60a8279553bf28a9514e36dc91de6;a content;In the phrase: "{name} asked you for {=a content}:"
en_US;9aba9ac93b876e2c093bdd26b7ba6549;products {name} suggested;
en_US;9b586406ab332711aab8887bd3f12a53;{name1} wished {product count products} on {Me Gusta}.;
en_US;9baf34019d4a33f85b4de25d3e6f2aa1;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=[count] products and other requests}."
en_US;9d2eeffe44e86997c5a40c14c1bfb634;a product and other requests;In the phrase: "{name1} and {name count others} sent you {=a product and other requests}."
en_US;9df0fbba6659182c9922f976ed8c3d5d;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=a content}."
en_US;9e6a5e278fbe69681884b532674e3028;{name count} others;In the phrase: "{name1} and {name count others} wished {product1} on {Me Gusta}."
en_US;9e7a7f9b2a8159a9d5b35bf5b99b4b5c;{number} others thought about this.;
en_US;9e9c10f5b943a923e9c1b6a263c49977;1 other had this. Be the first of your friends.;
en_US;9f23976aa4da9302239b6d5c03a26a66;a product {name} loved;
en_US;9f847e2f408a183c82082f3910f5ed76;{=[count] contents} sent by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;9fc1ff308fad7b1f3d6bfd0820e5b3d9;{name1} and {name2} are having {product1} and {product count other products} on {Me Gusta}.;
en_US;a0a2c1628cb2111d28ee6886bd8ef331;1 other had this.;
en_US;a16a758cdb540468464cf99ce8e416d0;a product;In the phrase: "{name} asked you for {=a product}."
en_US;a2764e5e7ca567ed803664b23a45a0b8;{product count} products;In the phrase: "{name1} and {name2} are thinking about {product count products} on {Me Gusta}."
en_US;a2d4388446d557c4a4eeefaaf21cc9ef;{name1} thought about this.;
en_US;a36de127a5439ba37ba735cee26c9efc;a product;In the phrase: "{name} sent you {=a product}:"
en_US;a3b4dc712ba921b20dbb1f2826952da6;{name1} and {name2} are having a product on {Me Gusta}.;
en_US;a40f7def02785dcf57fc4f0add215497;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=[count] products}."
en_US;a4b14ce32c2d41631e46f9dc7a5a3ef8;{name count} others;In the phrase: "{name1} and {name count others} loved {product1} and {product count other products} on {Me Gusta}."
en_US;a4c02f65134b10f164024266417211fd;{name1} loved a product on {Me Gusta}.;
en_US;a4d962892ab6d9175217fa35da27ca08;products they wished;
en_US;a5b782a302e556b54e19232ab44565df;{name1} and {name2} thought about this.;
en_US;a5d4e6a8ed5ec66d9e88617325ce0c35;{product count} products;In the phrase: "{name1} is wishing {product count products} on {Me Gusta}."
en_US;a6dc333dcdc358490f05d2de31834a0f;{name} had {number} products on {application}.;
en_US;a6f1045de80c2ce49b04dbee5f54da1a;{name1} and {name2} sent you {=[count] contents}.;
en_US;a77e234a254f67c67cc908b2cfc7d7a8;{name1} wished {product1} on {Me Gusta}.;
en_US;a7e9548fff1038016ab8d5655bac0f71;You suggested this.;
en_US;a830be0badb380796115aaa9547d8747;{name1} and {name2} are having {product1} on {Me Gusta}.;
en_US;a8501bc71edea8e96db39d3db06243e7;{name1} is loving a product on {Me Gusta}.;
en_US;a8fe8c793eb7b6c3aba459cf7d35fdab;{name count} others;In the phrase: "{name1} and {name count others} are thinking about a product on {Me Gusta}."
en_US;aaab777eeca0144e5c0d8a00e8073d68;{name} suggested {number} products.;
en_US;ac7ca09c15856c98c4824689f109b64a;a product;In the phrase: "{name} asked you for {=a product}:"
en_US;acf0b4cbaa54ac4099fb1ba42c09dded;{name1} and {name2} are suggesting {product1} and {product count other products} on {Me Gusta}.;
en_US;ad56f17f94e566614748aad3ac52c055;You and {name1} had this.;
en_US;ad8ea9ef58398fc37547f47c96d86f01;{product count} products;In the phrase: "{name1} and {name count others} are having {product count products} on {Me Gusta}."
en_US;adba3de1f7911f5b62816b1a86a7a161;{name1} thought about {product1} on {Me Gusta}.;
en_US;ade63129e1116140db36f4a072247650;{name1} suggested {product1} and {product count other products} on {Me Gusta}.;
en_US;adfc5c9a5d3ef3a3651ce77aa6b40439;{name1} and {name2} asked you for {=a product}.;
en_US;ae6b3f8bed7ef10fd2a7370af02822bd;{name1} and {name count others} sent you {=[count] products and other requests}.;
en_US;aec38d52fe96dcb32076332dd46d0477;You and {name count} others loved this.;
en_US;af233934f593c75be228668ab3de4e41;{name count} others;In the phrase: "{name1} and {name count others} are having {product1} on {Me Gusta}."
en_US;af391c0412e0bb68c204e56e22f6c35a;a product;In the phrase: "{name1} and {name count others} sent you {=a product}."
en_US;afac61d93b9c3d08b9fd4e15a6ba3496;{name} asked you for {=a product}:;preview of item that user gives to you in apprequest
en_US;afdafefe9b92d5700f8ea7b9d6ad68a9;a content and other requests;In the phrase: "{name1} and {name count others} asked you for {=a content and other requests}."
en_US;b02056d217a3e0860488a4600ee3d5bf;{name} asked you for {=a content and other requests}.;
en_US;b07ff36212010b6e24dfee8b2a5cf7e9;{name} is thinking about {number} products.;
en_US;b0f7c43760fed04302979ee73792a129;{name count} others;In the phrase: "{name1} and {name count others} are having {product count products} on {Me Gusta}."
en_US;b1eca8b9a72f78ea0444443ca237b8ad;{name1} and {name2} are thinking about {product1} and {product2} on {Me Gusta}.;
en_US;b256617791f1803e884e7c51f971ff4e;{name} is loving a product.;
en_US;b4042b72806869819bbb04a0a714fceb;{name1} and {name2} suggested {product1} on {Me Gusta}.;
en_US;b4e8584d2c937b7e092284bb24f4b23d;{name1} wished {product1}.;
en_US;b53117683b2cc76696b602fe4ee22e1f;{name1} and {name2} sent you {=[count] contents and other requests}.;
en_US;b593b69d86bb66c330e35bc80310bb2c;a content and other requests;In the phrase: "{name} asked you for {=a content and other requests}."
en_US;b652014bc1a0d06bb04df3b40af026aa;{name count} others;In the phrase: "{name1} and {name count others} are having {product1} and {product count other products} on {Me Gusta}."
en_US;b7c544a5762c2e27ef2f5a7ef1f50b84;{count} contents;In the phrase: "{name1} and {name2} sent you {=[count] contents}."
en_US;b838cd487a7857cccb5a6b43fe092b06;a product;In the phrase: "{name1} and {name2} asked you for {=a product}."
en_US;b8d472c25dc5c03a52f20622ecdfa68a;{name count} others;In the phrase: "{name1} and {name count others} thought about {product count products} on {Me Gusta}."
en_US;b8d822a748a8fb2a2ea6c0859445a83b;{name1} is suggesting {product1} on {Me Gusta}.;
en_US;b947c36dbf4d014b28149c96711b787b;products you loved;
en_US;b9d5967e7d5dbc44ae0648654557f3e6;products she thought about;
en_US;b9ef14bba9f6e95a4b32c8c3704e2276;{name} suggested a product on {application}.;
en_US;ba9ec80798205fa15165f6104617b962;{name1} thought about {product count products} on {Me Gusta}.;
en_US;badb80a06301b47a14b91f95f2fc1642;{name1} suggested this.;
en_US;bb5372cae8d5c7d7909e804279dcd209;{product count} products;In the phrase: "{name1} and {name2} are suggesting {product count products} on {Me Gusta}."
en_US;bbc9773e00aadae3183bf113019423c3;{name1} and {name2} loved a product on {Me Gusta}.;
en_US;bd1425f20586db5adb746b3a6f31c3c1;{name1} and {name2} loved {product1} on {Me Gusta}.;
en_US;bd56df593d1c3db4aa6cfeced8c1115f;1 other loved this.;
en_US;bdb690d5fd762f8c1b3caf211410910d;{name} sent you {=a product}.;
en_US;be05c7ded17a461d4cf5e50a216a3b99;{name1} and {name count others} are having {product1} and {product2} on {Me Gusta}.;
en_US;be0c5847da15262e4185b0ca1f8c7112;{name1} and {name count others} suggested {product1} on {Me Gusta}.;
en_US;be7d21c0e7f99bb62afa9d81dc3e09b5;{name1} and {name2} had a product on {Me Gusta}.;
en_US;bea1e6728a42e97a1284657601826716;{product count} products;In the phrase: "{name1} loved {product count products} on {Me Gusta}."
en_US;bf020eb1013bb243906eefa0e39e8256;{name1} wished {product1} and {product2} on {Me Gusta}.;
en_US;bf10a9df708b8bdafbfd53bc8f2b0cae;products they loved;
en_US;bfa0be07375af4c2e0039959f0fb45f2;Add your products to your timeline.;
en_US;c04e7e7e4d96dc702d0c798fc5eaedd1;{name1} and {name count others} had {product count products} on {Me Gusta}.;
en_US;c059ef9e54bd5fe52a136d06d0390f6e;Be the first of your friends who is wishing this.;
en_US;c0a1fc4634111248c4088c1432f14f15;a content;In the phrase: "{name1} and {name2} sent you {=a content}."
en_US;c0a37e31b5967176af314e645ed11087;{name1} is having {product count products} on {Me Gusta}.;
en_US;c0eb88b4f6df1bc8baa8694b6e2b8616;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {product1} and {product2} on {Me Gusta}."
en_US;c0f517ed6323692fe935f0a397802b9e;{name count} others;In the phrase: "{name1} and {name count others} suggested {product1} and {product count other products} on {Me Gusta}."
en_US;c12248634102b8d82e867ddf82a67224;{count} contents;In the phrase: "{name1} and {name2} asked you for {=[count] contents}."
en_US;c18117d4d6d3cc688f27ca345a0931c8;{name1} and {name count others} thought about {product count products} on {Me Gusta}.;
en_US;c1aba7a9ed58fe726f2735b688a0fa02;{number} others suggested this.;
en_US;c2085a9a90659877892b0fa217229fa1;{count} products and other requests;In the phrase: "{name1} and {name count others} asked you for {=[count] products and other requests}."
en_US;c29c800e3239aa482ababdc144eddaa7;{name count} others;In the phrase: "{name1} and {name count others} had a product on {Me Gusta}."
en_US;c3c648c8822839d7113fec23de705872;{name1} and {name count others} wished a product on {Me Gusta}.;
en_US;c3ce31eef60fb3610c4a2cecd93c8f30;{product count} products;In the phrase: "{name1} and {name count others} are wishing {product count products} on {Me Gusta}."
en_US;c4041402d4a26f4f10880953599f6363;products he loved;
en_US;c4f608bdd98c642a35ddb4681fda4a6c;{count} contents and other requests;In the phrase: "{name} sent you {=[count] contents and other requests}."
en_US;c50543debc64487ef8bdd09d334fa5b6;{product count} other products;In the phrase: "{name1} and {name2} are thinking about {product1} and {product count other products} on {Me Gusta}."
en_US;c54977303384dc4159ec1955721961a2;{=1 product} sent by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;c64c1d9d3057fe2587c54eba20487205;{name1} and {name count others} asked you for {=[count] contents}.;
en_US;c64d8b71b07289473955facd110e6e3c;{count} contents and other requests;In the phrase: "{name1} and {name2} sent you {=[count] contents and other requests}."
en_US;c66fb478e0287da2027e15a3b4d900e7;{name1} and {name2} sent you {=a content}.;
en_US;c6d3b12047fb481802c26ee3477c019e;You and 1 other wished this.;
en_US;c6d52e41d9d5e077653065543e37dacb;{name1} loved {product count products} on {Me Gusta}.;
en_US;c74e35339e477c0dbe9fb3ca52cd841d;{name1} had {product1}.;
en_US;c7ddcd17cd43da14f5bbb361f8aa8d6d;You loved this.;
en_US;c7fd9dc0c7114594399939eeb470a9ba;{product count} other products;In the phrase: "{name1} and {name2} are suggesting {product1} and {product count other products} on {Me Gusta}."
en_US;c81314f829f946c06faabe6f1b65f7f3;{name count} others;In the phrase: "{name1} and {name count others} loved {product1} and {product2} on {Me Gusta}."
en_US;c84fd86277df8b7f3e92a7c8caec959a;products they suggested;
en_US;c962c144d8968893d9e90553344b5925;{product count} other products;In the phrase: "{name1} is having {product1} and {product count other products} on {Me Gusta}."
en_US;ca9253029d2c0105a415be8d55266b75;{name1} is loving {product count products} on {Me Gusta}.;
en_US;caf272d497be5a4906282f0a857465bf;a product they wished;
en_US;cb0ac2a423402b621e948e29bfed66be;Loved {product1} on {Me Gusta}.;
en_US;cb4481e8ad8abed1db6a4a7a29d763cd;Suggested {product1} on {Me Gusta}.;
en_US;cb9d3785c325bdc9d746a3c2db56146f;{name count} others;In the phrase: "{name1} and {name count others} are thinking about {product1} and {product count other products} on {Me Gusta}."
en_US;ccc2cef59330aa8143778f78c83e1dbf;Is loving {product1}.;
en_US;cdc5ba7eeba95cadcb9da4b5310e1bba;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=[count] contents}."
en_US;cebda76304e6dfc24e024cecc6c082bf;{name1} is thinking about a product on {Me Gusta}.;
en_US;cecfd367ecbe3944c66409b3ed58a6df;{name1} is having {product1} and {product count other products} on {Me Gusta}.;
en_US;cf1c0b8896d848419ccc25fce99babfd;{name1} and {name count others} are suggesting {product1} on {Me Gusta}.;
en_US;cf3d566617a239df708321a5266dd014;a product she had;
en_US;cf4ca1b1eba35620dd9b8c675ff097b6;{name1} and {name2} are having {product count products} on {Me Gusta}.;
en_US;cf8e2868f46f213f4d0c175a189efe13;{name count} others;In the phrase: "{name1} and {name count others} sent you {=a content}."
en_US;d0fb7eb30f9bc0774d3795e3b240dba6;{name1} loved {product1}.;
en_US;d0fd8bde66e23e0c19853b8e3b22b405;products you had;
en_US;d125c1574b3c67d71bc5ce22cf440a10;{name count} others;In the phrase: "{name1} and {name count others} are having a product on {Me Gusta}."
en_US;d1ca25559acadb2846262bb5f52796ad;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {product count products} on {Me Gusta}."
en_US;d235f7393550c735f12c152c51245fea;{name count} others;In the phrase: "{name1} and {name count others} are loving {product1} and {product count other products} on {Me Gusta}."
en_US;d2bd240df5ebe9c7ea66b0112cb5f212;{name1} and {name count others} are loving {product1} on {Me Gusta}.;
en_US;d2e296f0ecdbd6728b9e503354aaab7f;products you suggested;
en_US;d3d6e8564ca5d617e86765d19e869573;a content and other requests;In the phrase: "{name1} and {name2} sent you {=a content and other requests}."
en_US;d4060a20f85b0723af426d8e5913411d;{name count} others;In the phrase: "{name1} and {name count others} are wishing a product on {Me Gusta}."
en_US;d4274c679c5eb89b0d32b0f712927f0f;{prod.att_aux_a1} {prod.see_also2};
en_US;d445790c421daf233c3ead802fc78879;{name} thought about a product on {application}.;
en_US;d476142d17e9c9e8413cec7a4c4f6e83;{name1} and {name2} wished {product1} on {Me Gusta}.;
en_US;d4a20b921f8b43eaced3b0488a87e9d8;{name1} and {name count others} are wishing {product count products} on {Me Gusta}.;
en_US;d4c20cde416f36b70247d0cdf09ae26b;{name1} and {name2} wished {product1} and {product2} on {Me Gusta}.;
en_US;d4e32e31b24ebae9d2f323b01fc0bcc5;{name} is thinking about a product.;
en_US;d4e803098a028b8beb2350355fbd7ed9;{product count} other products;In the phrase: "{name1} and {name count others} loved {product1} and {product count other products} on {Me Gusta}."
en_US;d51057bfd149807295ab2047e69e8832;a product you suggested;
en_US;d56605c10c625c3849757408596a5210;Be the first of your friends who is loving this.;
en_US;d57a0e665f1c5500a4ca013df5717cdc;products he suggested;
en_US;d5a842d39d3a7bb88235c1c4d1ed97e1;You wished this.;
en_US;d5b9e1abb444b692500a861a645869f5;{name1} and {name2} asked you for {=a content}.;
en_US;d619054edafb18259ead8cbb19fb2599;{name1} loved this.;
en_US;d6bab558b7ac29c2027579d93a095e10;{name} wished a product on {application}.;
en_US;d76431c5a3cf2946c5a6488522d7dd2a;{name count} others;In the phrase: "{name1} and {name count others} wished {product1} and {product2} on {Me Gusta}."
en_US;d8b899b2f5dc974a5f0796e3f5bda341;{name count} others;In the phrase: "{name1} and {name count others} are thinking about {product1} and {product2} on {Me Gusta}."
en_US;d8ffaa81ebe95d6da71869ae327e39cc;{name count} others;In the phrase: "{name1} and {name count others} asked you for {=[count] contents and other requests}."
en_US;d9a7d5943c1b466bff720ad1222f020a;products {name} loved;
en_US;da806897be8c99a3d543622cb1b018a4;a product and other requests;In the phrase: "{name1} and {name count others} asked you for {=a product and other requests}."
en_US;db1732345bd267644f0adaedb08cab2c;{name1} and {name2} are loving {product1} on {Me Gusta}.;
en_US;dba5edd7ce925354c57bc9a3aeb43292;{count} contents;In the phrase: "{=[count] contents} sent by {name}"
en_US;dbcb554e674748e706f48b5e84fdf3ad;Thought about {product1} on {Me Gusta}.;
en_US;dbd797f5bce03c3699205fa95da87229;{name1} and {name2} had {product1} and {product count other products} on {Me Gusta}.;
en_US;dc0c60350a193c21076a57ff6ac24e64;a content;In the phrase: "{name} sent you {=a content}."
en_US;dd3ae59947989e70c909db4cfbbb1066;{name1} and {name count others} are wishing a product on {Me Gusta}.;
en_US;dd71b3dabc4dd0dfabc532cbc8a25044;{name1} and {name count} others thought about this.;
en_US;de3a48eede022433db7a3149d6155d47;{name} loved a product on {application}.;
en_US;dfdd22af250e75bb88e0c6427d92ce67;{name1} and {name count others} asked you for {=a content and other requests}.;
en_US;dfffcbca2f8ea008d1b9c115a0d4208b;{name count} others;In the phrase: "{name1} and {name count others} thought about {product1} and {product2} on {Me Gusta}."
en_US;e01ee18308e19a42ca0d7fb43624db61;{name1} and {name2} suggested {product1} and {product2} on {Me Gusta}.;
en_US;e04ec9e6a31e734f75497072ab7f755c;{name count} others;In the phrase: "{name1} and {name count others} sent you {=[count] contents}."
en_US;e0d2cb614164aedf37ab06c840c53fdb;products you thought about;
en_US;e17d4b84b0e080e741f8b24c7ddcd0bb;{name} is wishing {number} products on {application}.;
en_US;e17e0bc8a42db66f2358b7d0bc9ab4de;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {product1} and {product count other products} on {Me Gusta}."
en_US;e1961b5aaceb337b40effca3300735a4;{product count} products;In the phrase: "{name1} thought about {product count products} on {Me Gusta}."
en_US;e1c6f9d85cca27c44706bb37b2d91bb9;{name count} others;In the phrase: "{name1} and {name count others} are loving {product1} and {product2} on {Me Gusta}."
en_US;e1e84129555491b4409dcd46488f9031;{=1 product} asked for by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;e212cdf1557377f7fe116c24ea994583;{name} is having a product on {application}.;
en_US;e22418e8bfc35bc3711118f458037acf;a product and other requests;In the phrase: "{name1} and {name2} sent you {=a product and other requests}."
en_US;e232111bdd3ebd580bf1191027e51b56;{=[count] products} asked for by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;e23410b8d984f28d87a6cfe42aabedf4;1 other wished this. Be the first of your friends.;
en_US;e247e5fd25a9caff8ca214b8348e67c4;{name1} is wishing {product1} on {Me Gusta}.;
en_US;e2bb387b805d0f4fff4dc08158ec05e6;{name1} and {name count others} sent you {=a product}.;
en_US;e2ce8fca4e4e07edd69961805ccd43db;{name1} thought about {product1} and {product count other products} on {Me Gusta}.;
en_US;e4917a9e86edeb16eaa99e299836e17a;{name count} others;In the phrase: "{name1} and {name count others} are thinking about {product1} on {Me Gusta}."
en_US;e4a9cad7af1b79bcf94ce28240b53e83;{name1} and {name2} are wishing {product count products} on {Me Gusta}.;
en_US;e4c3628b2db2881c9676572d48e01ec3;{name1} is loving {product1} on {Me Gusta}.;
en_US;e4d4ed77cb56a6603ba1d429c517d407;{name1} is thinking about {product1} and {product count other products} on {Me Gusta}.;
en_US;e53e3fac316d6e933821c623d834e011;{number} others wished this.;
en_US;e56448223460c9bbe2b67509cdd2ff9c;{count} contents;In the phrase: "{=[count] contents} asked for by {name}"
en_US;e5a099b4258a87fb95d48ab3be626873;{product count} other products;In the phrase: "{name1} and {name count others} are wishing {product1} and {product count other products} on {Me Gusta}."
en_US;e745e70317ca3cd75960a9aa49f1db0b;{name1} and {name count others} wished {product count products} on {Me Gusta}.;
en_US;e795939f20f1ca23e2bc11801fc306a8;{product count} other products;In the phrase: "{name1} and {name2} loved {product1} and {product count other products} on {Me Gusta}."
en_US;e7ae926efe6703a7e42582625a8b4dba;products {name} wished;
en_US;e83d0e390670c47e1ac6ebda3e322cda;{name count} others;In the phrase: "{name1} and {name count others} sent you {=[count] products and other requests}."
en_US;e85e8f4b589922a0359fb6605b72685e;products {name} thought about;
en_US;e8f427325c351bf2ce071429734240c3;a product she suggested;
en_US;e955b2f17ed6309ee0b6aed168e4a91f;1 other thought about this. Be the first of your friends.;
en_US;e97d2f5737bf51632b3b7f9e8650aa97;a product and other requests;In the phrase: "{name} asked you for {=a product and other requests}."
