Language;Hash;Sentence;Context
en_US;3ff881e12cc216ece30dd7812218c14c;{name1} and {name2} are supporting {content1} and {content2} on {GetSocial C ac}.;
en_US;402ee8a2a93f4712a301fd4855c10854;{name count} others;In the phrase: "{name1} and {name count others} reacted to {content count contents} on {GetSocial C ac}."
en_US;404e89217e92184fb3ab133752ad83bd;{name count} others;In the phrase: "{name1} and {name count others} are reacting to a content on {GetSocial C ac}."
en_US;407cd4199a7f03303f5d3a8871209440;{name count} others;In the phrase: "{name1} and {name count others} approved a content on {GetSocial C ac}."
en_US;40a1a4039f6c14087759158a0167c43f;{name count} others;In the phrase: "{name1} and {name count others} are fancying {product1} and {product2} on {GetSocial C ac}."
en_US;4113419ab5708bf4a5ba0ad61fbeafda;{name1} and {name count others} are disagreeing with a content on {GetSocial C ac}.;
en_US;413a7743eed4be5a18de11b81df2ff9f;{name count} others;In the phrase: "{name1} and {name count others} supported {content count contents} on {GetSocial C ac}."
en_US;415253b160cae07ce1e63b3d7dbdb1d5;{name1} and {name2} are disapproving {content1} on {GetSocial C ac}.;
en_US;4183e083f7729be69baa464b5e9a9a38;{content count} other contents;In the phrase: "{name1} is reacting to {content1} and {content count other contents} on {GetSocial C ac}."
en_US;41848e97356f0e71d2ea129a3b336abb;{name} protested at a content.;
en_US;4219d4b3652a48701b2947d2ae6b9df5;{name} is lolling at a content.;
en_US;422e396f0d946828679e6e813e956052;{name} is smiling at {number} products on {application}.;
en_US;422e991203ed03b3755df4d6f0091ff9;{name1} agreed with this.;
en_US;424b847cb93ddee4d40f67debb53550f;{name count} others;In the phrase: "{name1} and {name count others} protested at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;426cae9df72d777b0197e53d2fee58a0;{content count} contents;In the phrase: "{name1} and {name2} opposed {content count contents} on {GetSocial C ac}."
en_US;4279ba6ae9263f74a8d07488420c57b2;{name count} others;In the phrase: "{name1} and {name count others} had {product1} and {product count other products} on {GetSocial C ac}."
en_US;428f206632f3dd9b8018918fd32661f5;{name count} others;In the phrase: "{name1} and {name count others} disapproved {content count contents} on {GetSocial C ac}."
en_US;42a3a4bcad85a04dc139735c7e247c12;{product count} products;In the phrase: "{name1} wished {product count products} on {GetSocial C ac}."
en_US;42d81b9996758350e7def38fd4431eaa;{name1} reacted to {content1}.;
en_US;4306c70b6b1f0163c049ce1601d52912;{name count} others;In the phrase: "{name1} and {name count others} wished {product1} and {product count other products} on {GetSocial C ac}."
en_US;43535cea7bd10e9d3beaad297fc76cd3;{name1} and {name2} are applauding {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;43916abaf5405eec450cedf65f703891;{name1} is agreeing with {content1} on {GetSocial C ac}.;
en_US;43b1628ebb182f68366c6829a2780213;{name count} others;In the phrase: "{name1} and {name count others} reacted to {product1} and {product count other products} on {GetSocial C ac}."
en_US;43f05c5692f52d21905e230b23c9a010;{name count} others;In the phrase: "{name1} and {name count others} protested at a content on {GetSocial C ac}."
en_US;43fae09b507203581d9ecca383513fe8;{name} loved {number} contents.;
en_US;443ffb986975d2d65d43dcb71e0cb701;Reacted to {content1} on {GetSocial C ac}.;
en_US;445e0a81d948696e21fd7ffd61446035;{name count} others;In the phrase: "{name1} and {name count others} loved {product1} and {product count other products} on {GetSocial C ac}."
en_US;446682380863417af2376637efad510c;{content.sub_expression1}! {content.att_aux_a2} {content.see_also3};
en_US;44f8416f10006b2435cb16f58a04b6ec;{name count} others;In the phrase: "{name1} and {name count others} reacted to {content1} on {GetSocial C ac}."
en_US;44fa11ccaade5d1e2da1bd0a3ebeda73;Disapproved {content1}.;
en_US;4548addc846b80bec776e8d68b2ee2d2;{name1} and {name count others} are lolling at {product1} and {product count other products} on {GetSocial C ac}.;
en_US;4568d482050b9f7b4f6c2f883905996b;Is suggesting {product1}.;
en_US;45b68ce90b7ea3fa8466ac7c344e95da;{name1} and {name count others} are smiling at {product1} and {product2} on {GetSocial C ac}.;
en_US;45d0064dfac9ef7d844bff6168749d91;{name count} others;In the phrase: "{name1} and {name count others} are lolling at {product1} and {product2} on {GetSocial C ac}."
en_US;45dc71f4dab23af44ce9568a1e036e46;{name count} others;In the phrase: "{name1} and {name count others} are wishing {product1} and {product count other products} on {GetSocial C ac}."
en_US;45f5a9d4cbe9d8c80b15058a73350975;Be the first of your friends who is having this.;
en_US;463dd3ad754f3724ac725e4c543b1efe;{name count} others;In the phrase: "{name1} and {name count others} suggested a content on {GetSocial C ac}."
en_US;4696b6a36bdafee49d71dd7ea5fd9464;{product count} products;In the phrase: "{name1} and {name count others} are reacting to {product count products} on {GetSocial C ac}."
en_US;46a49609a120c9969cc7f6c9b880e27b;{name1} is reacting to {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;46d85a1684a3d99d4482b6089828f119;{name1} and {name count others} are approving a content on {GetSocial C ac}.;
en_US;46e43717ab37669a0dcb23a23c2c9944;1 product;In the phrase: "{=1 product} sent by {name}"
en_US;473f1fcdd00ab01caa510794f391e3a1;{name count} others;In the phrase: "{name1} and {name count others} are needing {product count products} on {GetSocial C ac}."
en_US;479822a5f8aedc8120235bc6a6cee887;{name1} and {name2} are loving {content count contents} on {GetSocial C ac}.;
en_US;47cf22f2a6c945d265e9f4aa471b64f0;{name} is protesting at a content.;
en_US;482d76b36487fcd871d66b49f6d39eb6;{name count} others;In the phrase: "{name1} and {name count others} respected {content1} and {content2} on {GetSocial C ac}."
en_US;48377b7ed181f097034969affb4833a5;1 other protested at this.;
en_US;48540821ba47c5058617ffedd4613eed;{name1} and {name2} are loving {content1} on {GetSocial C ac}.;
en_US;48e891187b04427627d854d1fa3b73e3;{name1} is loving {content1} and {content2} on {GetSocial C ac}.;
en_US;48f607f91bb7bd767416a91478d60da8;{name count} others;In the phrase: "{name1} and {name count others} are needing {product1} and {product2} on {GetSocial C ac}."
en_US;48fc1ec1ed9166f26f0cd090b33a04f2;{name1} and {name count others} are supporting {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;490c9f5a27ce25b6aff2fd2189dc1c92;Is disagreeing with {content1}.;
en_US;495853163eabad586a5c44b79036cf99;{name1} and {name2} are loving {content1} and {content2} on {GetSocial C ac}.;
en_US;4970a48697bfc4d41b044040530004a2;{content count} other contents;In the phrase: "{name1} and {name2} are lolling at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;497eaac44ebea7f55c3470cce912ca9a;{number} others reacted to this.;
en_US;49ca4a89acb957562b483e1d477e99f0;{name1} and {name count others} asked you for {=a product and other requests}.;
en_US;49f07740e9c8cb5dbae923cf2714ff4e;{name1} and {name count others} are reacting to {product count products} on {GetSocial C ac}.;
en_US;4a518d1971f902f0a4a07e2542bb8443;{name count} others;In the phrase: "{name1} and {name count others} are reacting to {content count contents} on {GetSocial C ac}."
en_US;4a534d0fd735e220f5c07286babf3588;{name count} others;In the phrase: "{name1} and {name count others} are lolling at {content1} on {GetSocial C ac}."
en_US;4a5ea44b2da2fcf5351b2aa080fa2a69;{name count} others;In the phrase: "{name1} and {name count others} are reacting to {product1} and {product count other products} on {GetSocial C ac}."
en_US;4a637906437def76439db262b91ece8b;{content count} contents;In the phrase: "{name1} applauded {content count contents} on {GetSocial C ac}."
en_US;4a9c8ec21a63b5384554811077f44c7f;{product count} products;In the phrase: "{name1} and {name count others} smiled at {product count products} on {GetSocial C ac}."
en_US;4b37cdeacf64e265eb534e16a41bd8a2;Is opposing {content1} on {GetSocial C ac}.;
en_US;4b6fc78f6bdf5e8ef9f49dc3e30a9564;{name count} others;In the phrase: "{name1} and {name count others} smiled at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;4c1fec9c18ed3396b92f28e51cfd1eec;{content count} other contents;In the phrase: "{name1} disapproved {content1} and {content count other contents} on {GetSocial C ac}."
en_US;4c200d47e9535a555ba233b5fd0aae14;{name1} is approving {content1} on {GetSocial C ac}.;
en_US;4cddfa957c303f01061d19ddceb6c907;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {product1} and {product2} on {GetSocial C ac}."
en_US;4ceaeaca41905c0d2bb600bbefe0cec1;{name1} and {name count others} are having {product1} and {product2} on {GetSocial C ac}.;
en_US;4cf2938ab6b62e995fbdd9d7c3e2b9bd;{name1} and {name count others} are demanding {product1} on {GetSocial C ac}.;
en_US;4cf70258f2c55640e4cc4099334fe3ee;{name count} others;In the phrase: "{name1} and {name count others} are smiling at {product1} on {GetSocial C ac}."
en_US;4d04805cb03f4fab618189ffb23dc11e;Be the first of your friends who is disapproving this.;
en_US;4d089d7f54ffdd7dd00e1b53104268d6;{name count} others;In the phrase: "{name1} and {name count others} are lolling at a content on {GetSocial C ac}."
en_US;4d119c15f7559d17afb0e730d56103eb;{name} is loving {number} products.;
en_US;4d1747fd088b83bf93504a7bd3fcc7ee;{name1} and {name count others} are supporting a content on {GetSocial C ac}.;
en_US;4d6a7957a0725a98cf06273b077d4eb3;Lolled at {product1} on {GetSocial C ac}.;
en_US;4d92a234dcfad628fc9e7d0524185e05;{content count} other contents;In the phrase: "{name1} approved {content1} and {content count other contents} on {GetSocial C ac}."
en_US;4daa0aecec02dc15cc5c8e19161bda5e;{name1} and {name2} asked you for {=[count] products}.;
en_US;4db9750ff74a8dc2534ecf348ac8405a;{name count} others;In the phrase: "{name1} and {name count others} lolled at a content on {GetSocial C ac}."
en_US;4e32fdeeee328069c7ed2039c8e4bbe8;Lolled at {content1} on {GetSocial C ac}.;
en_US;4e37774ece862cba95b8b2b2c36cb6be;{name1} and {name2} are approving {content count contents} on {GetSocial C ac}.;
en_US;4eebd226e5010da1902eb5dc00781068;{content count} contents;In the phrase: "{name1} protested at {content count contents} on {GetSocial C ac}."
en_US;4eff499ed8902f32ad0c974ea2bd7d63;{name1} and {name2} are reacting to a product on {GetSocial C ac}.;
en_US;4f09b220d928715e4830fe9cd0335efc;1 other supported this.;
en_US;4f259c33c082e1bd2f288a8ed4baf176;{name} is fancying a product on {application}.;
en_US;4f826d10eedc7d44e3519fe3dba7db94;{content count} other contents;In the phrase: "{name1} and {name count others} are disagreeing with {content1} and {content count other contents} on {GetSocial C ac}."
en_US;4facf673bf0ddf85e827a8b78c15a283;{content count} other contents;In the phrase: "{name1} and {name count others} protested at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;4fcc71428780b441210e7ceac77996fa;1 other disagreed with this.;
en_US;4fcfa825728e76806a88817bfc774199;{content count} contents;In the phrase: "{name1} and {name2} supported {content count contents} on {GetSocial C ac}."
en_US;500c6ebeb0558c742dd200737d776a1b;{name} sent you {=a content}.;
en_US;5045644012f182d47e0caed51653bfa3;{name1} is reacting to {content1} on {GetSocial C ac}.;
en_US;50700ae9db3b34f7ccd601e08c3804f3;{product count} products;In the phrase: "{name1} is thinking about {product count products} on {GetSocial C ac}."
en_US;508359f1c24484f176ae049be34f4052;{content.att_aux_a1} {content.see_also2};
en_US;50e0527626c201c138e8c1ea3983ec7e;{name} is thinking about {number} contents on {application}.;
en_US;5100795a9319bcd8d2a781771c16fcd9;{name1} and {name2} are thinking about {content1} and {content2} on {GetSocial C ac}.;
en_US;51172ff2c45c0c19c149dedf13a60e62;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {content1} and {content count other contents} on {GetSocial C ac}."
en_US;512a788f7f126d6d445f20aad5ae3b2b;{product count} other products;In the phrase: "{name1} and {name count others} smiled at {product1} and {product count other products} on {GetSocial C ac}."
en_US;5161b4ed31e768d542954323f6f366e1;{name count} others;In the phrase: "{name1} and {name count others} are lolling at a product on {GetSocial C ac}."
en_US;51a9a15c85d2acd65d81e6f2ecefbc6a;{name1} is disagreeing with {content1} on {GetSocial C ac}.;
en_US;51c2ff63071e6a658e1ce7e6af1c802c;{name} is applauding a content.;
en_US;51e4f70b4afb22febdf2ca6a9a75ea87;{content count} other contents;In the phrase: "{name1} and {name count others} agreed with {content1} and {content count other contents} on {GetSocial C ac}."
en_US;51ebc017737c3e6aa3b451817bd6f7b7;{name1} and {name2} sent you {=[count] products and other requests}.;
en_US;51f5139d459b729da5955f3db6a4d9d7;{product count} products;In the phrase: "{name1} is fancying {product count products} on {GetSocial C ac}."
en_US;51ffef2dbcfe4322f51abd6ebc80529a;{content count} other contents;In the phrase: "{name1} smiled at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;5270a11dceef0fcc7bfd830cfe440ed5;a product and other requests;In the phrase: "{name} sent you {=a product and other requests}."
en_US;52d638eee5598d02cf32449e7f016546;{name1} and {name2} asked you for {=[count] products and other requests}.;
en_US;5306600d928ba3656e88c7ad13bcdba5;{name1} and {name2} are disapproving a content on {GetSocial C ac}.;
en_US;5310c1cdd5d94ff7e2d2084aba09ee2b;{name1} and {name2} are reacting to {product1} and {product2} on {GetSocial C ac}.;
en_US;5366feee4041305ad23555267817769b;{name} is thinking about {number} contents.;
en_US;537c03c8a3c181f7b9fa75fa4401ee0c;{content count} contents;In the phrase: "{name1} reacted to {content count contents} on {GetSocial C ac}."
en_US;53898d545e74598f6eba38f1309aab06;{content count} other contents;In the phrase: "{name1} is smiling at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;53e5fa3340d2867c0418e434e881b37a;{product count} products;In the phrase: "{name1} and {name2} had {product count products} on {GetSocial C ac}."
en_US;5431d55eae217493d6514921ccc5ebc0;{name count} others;In the phrase: "{name1} and {name count others} are thinking about a content on {GetSocial C ac}."
en_US;54489507ce2f41791975b692277ae045;{name count} others;In the phrase: "{name1} and {name count others} lolled {content count contents} on {GetSocial C ac}."
en_US;546b2daff1e1e617f6f68961348c4f52;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {product count products} on {GetSocial C ac}."
en_US;548c899bc420b9d625ea95276a8a88b3;{name count} others;In the phrase: "{name1} and {name count others} are supporting a content on {GetSocial C ac}."
en_US;548f60260676e7322baa39e55c661bd4;{name1} and {name count others} are reacting to {content1} and {content2} on {GetSocial C ac}.;
en_US;54afa02f7220912236e825a80aadf9a7;{name count} others;In the phrase: "{name1} and {name count others} suggested a product on {GetSocial C ac}."
en_US;54d24e1253d6995649e1df625db07a9c;{count} products and other requests;In the phrase: "{name} sent you {=[count] products and other requests}."
en_US;54d8faea6aabe3b62e452b151b9767ac;{product count} other products;In the phrase: "{name1} smiled at {product1} and {product count other products} on {GetSocial C ac}."
en_US;54fc24fc32414de13d1d4a3b547cb6a1;{name count} others;In the phrase: "{name1} and {name count others} are loving {product count products} on {GetSocial C ac}."
en_US;550c338a744b8e71f27ce695b77223b4;{name1} and {name count others} are fancying a product on {GetSocial C ac}.;
en_US;55306c7e95a4cf76b172b847133f2db4;{name count} others;In the phrase: "{name1} and {name count others} are applauding {content1} and {content count other contents} on {GetSocial C ac}."
en_US;55558236140ca32d1b337d4ba1627f85;{name1} approved this.;
en_US;55e5ef77f75447b10dc38d6f1e36587c;{content count} other contents;In the phrase: "{name1} and {name count others} respected {content1} and {content count other contents} on {GetSocial C ac}."
en_US;55f017553595eaa584707a8d5e3b5b16;{name} fancied {number} products.;
en_US;5618e0a571e5cbdc57a8dce7932f37cf;{name1} is suggesting {product1} and {product count other products} on {GetSocial C ac}.;
en_US;561cc7a6a6c54c34d912fee9eddb5ae3;{name1} and {name count others} are needing {product1} and {product2} on {GetSocial C ac}.;
en_US;5620acf6c533e386b43afacce32e18f0;{name} is loving a content.;
en_US;565367fd7d950f0e37032c33744e3904;{product count} other products;In the phrase: "{name1} is loving {product1} and {product count other products} on {GetSocial C ac}."
en_US;565b9b7e330e4d17cbadf2688cb50909;{name1} and {name2} are reacting to {content count contents} on {GetSocial C ac}.;
en_US;568d6eb954e4001cd1f8fbb939a91030;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {content1} on {GetSocial C ac}."
en_US;5690511c4c1c56a7abb2690ebfce221e;{product count} products;In the phrase: "{name1} fancied {product count products} on {GetSocial C ac}."
en_US;56f1db764725733577f2c47d68d8dcd4;{name1} is supporting {content count contents} on {GetSocial C ac}.;
en_US;571882b6dd3d79b3cdb6194606b89198;{content count} contents;In the phrase: "{name1} and {name2} suggested {content count contents} on {GetSocial C ac}."
en_US;571d95601325b4193392b5ef21cbe263;{name1} and {name2} are suggesting a content on {GetSocial C ac}.;
en_US;57317bdde6fcef0a4c329e36d3052bb0;{name1} is thinking about {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;57473997bdace50fcdc866d3b2caa9cd;{name count} others;In the phrase: "{name1} and {name count others} are having a product on {GetSocial C ac}."
en_US;5761c11d8b0299959f5b523d9795e046;{product count} products;In the phrase: "{name1} and {name2} are suggesting {product count products} on {GetSocial C ac}."
en_US;57658ebe7689efef6cbaaea39c3306c4;Is lolling at {product1} on {GetSocial C ac}.;
en_US;5765df6a286da75f73fc1a5ae67872b2;{number} others needed this.;
en_US;5773bdad9c9d2008f1504fc385a78527;{content count} contents;In the phrase: "{name1} and {name2} approved {content count contents} on {GetSocial C ac}."
en_US;579ca8d7d11ffc29b6c6dd2d898d1715;{name} is suggesting a product on {application}.;
en_US;57ba591e5985fd758e340fca4a946e5f;{name1} and {name2} are thinking about {product count products} on {GetSocial C ac}.;
en_US;57c323dc3699084148fe8535deeba376;{name count} others;In the phrase: "{name1} and {name count others} are supporting {content1} and {content count other contents} on {GetSocial C ac}."
en_US;57d385da6dc094213f0dfe853965ad32;{content count} contents;In the phrase: "{name1} is thinking about {content count contents} on {GetSocial C ac}."
en_US;57d3cdd4be8f3bef51bea0af10054ba6;{name1} and {name count others} are supporting {content1} and {content2} on {GetSocial C ac}.;
en_US;57d90c04dbfd5986c544744b455e943b;{name1} and {name count others} are loving {content1} and {content count other contents} on {GetSocial C ac}.;
en_US;58250bb210f211698cdfe3baf584f40a;{name1} is wishing {product1} and {product2} on {GetSocial C ac}.;
en_US;592e0e2901a593af5eb4b1926af54d97;{name1} is wishing {product1} and {product count other products} on {GetSocial C ac}.;
en_US;592f5b60d0cd89ae49d0ea9d72fc8724;{content count} other contents;In the phrase: "{name1} and {name2} applauded {content1} and {content count other contents} on {GetSocial C ac}."
en_US;594296d9ce653f23018e774a2866bd33;{content count} other contents;In the phrase: "{name1} is protesting at {content1} and {content count other contents} on {GetSocial C ac}."
en_US;5974cd386ae1f90274385f4fe500fb5f;{name1} is protesting at {content1} on {GetSocial C ac}.;
en_US;597dc525bd0a3d1f1760914b105a04b8;{name1} and {name2} sent you {=[count] products}.;
en_US;59c3354c806a0966e813eb50bc2c549c;{content count} contents;In the phrase: "{name1} smiled at {content count contents} on {GetSocial C ac}."
en_US;59e4d6ee8b7f5a69623df96b4b215058;{number} others supported this.;
en_US;5a20df24e6e13d79686e02ecb8a5ae14;{content count} other contents;In the phrase: "{name1} and {name count others} are disapproving {content1} and {content count other contents} on {GetSocial C ac}."
en_US;5acc656b79dab57e4a4e0822df787220;{name count} others;In the phrase: "{name1} and {name count others} thought about a product on {GetSocial C ac}."
en_US;5b12c8789d3e241e3c82d311e9b75ffd;{name count} others;In the phrase: "{name1} and {name count others} demanded {product1} and {product count other products} on {GetSocial C ac}."
en_US;5b13e66c93e2599e4f7d10f752f85ba9;a content;In the phrase: "{name1} and {name count others} sent you {=a content}."
en_US;5b4d83ea6cf762b7400c6620a489ff82;{name1} is opposing {content1} and {content2} on {GetSocial C ac}.;
en_US;5bd160735c7ad6121b2a120ea66c66ad;{name count} others;In the phrase: "{name1} and {name count others} are agreeing with {content1} on {GetSocial C ac}."
en_US;5bdb566ea4b81014ba6299fd034c7686;{name} is suggesting a product.;
en_US;5bfff816ae725610bace4dad0fce8e2c;{name count} others;In the phrase: "{name1} and {name count others} are thinking about {content count contents} on {GetSocial C ac}."
en_US;5c03356ce3b97e2b4081dda57126b1c0;{name} is protesting at {number} contents.;
en_US;5c18125ff2ed8dc08436c2fcdf9b952f;{name1} and {name count others} are lolling at {product1} and {product2} on {GetSocial C ac}.;
en_US;5c1b4c4a6ca017aff257b3a3099cd176;{content count} other contents;In the phrase: "{name1} and {name2} are suggesting {content1} and {content count other contents} on {GetSocial C ac}."
en_US;5c3eecf7ee5fc6fb37bbbf6ba0c700d5;{name1} is applauding a content on {GetSocial C ac}.;
en_US;5caedba15ed2991988dc57c93c69e025;{name1} is fancying {product count products} on {GetSocial C ac}.;
en_US;5ce459e7ac168ec9ee0f3d52ab7008ff;{name1} and {name count others} are suggesting {content count contents} on {GetSocial C ac}.;
en_US;5ce78593d38388f56088e052612f2954;{name} sent you {=[count] contents and other requests}.;
en_US;5d57121d4cfd1cf13764a4943e501550;Thought about {content1}.;
en_US;5d5dbcdc3da3d1115e23375497ef7d10;{name} is smiling at a content.;
en_US;5d73231c2ea8badadc80503e08f50b39;{name1} is demanding a product on {GetSocial C ac}.;
en_US;5d7b0d32248ea6964e1d5529ef154d77;{name} is respecting a content on {application}.;
en_US;5dd3e84f4e39ed2dc0801411098d0e41;{content count} other contents;In the phrase: "{name1} and {name2} supported {content1} and {content count other contents} on {GetSocial C ac}."
en_US;5dd71e8bf2d01957b38763b4847787b4;{content count} other contents;In the phrase: "{name1} supported {content1} and {content count other contents} on {GetSocial C ac}."
en_US;5dee9ca20841588f430645af17ea2068;{name} asked you for {=a content}.;
en_US;5e7356fbd32e8c12f8358384a9bfd882;{=1 content} asked for by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;5ea6f386507438f462e4fdf5b5a7c142;{name1} and {name count others} are loving {product1} on {GetSocial C ac}.;
en_US;5ef0274b99b0f215fd06ba5320b72942;{product count} products;In the phrase: "{name1} is lolling at {product count products} on {GetSocial C ac}."
en_US;5ef2ad9a6998a2579b5ca49673b7072a;{product count} products;In the phrase: "{name1} is having {product count products} on {GetSocial C ac}."
en_US;5f52d99c7e5597ed5e5874d704bbe7e8;{name count} others;In the phrase: "{name1} and {name count others} supported {content1} on {GetSocial C ac}."
en_US;5faafa0a08afaecc6a04bc9016ea46a0;{product count} other products;In the phrase: "{name1} and {name count others} are reacting to {product1} and {product count other products} on {GetSocial C ac}."
en_US;5fda87af9edfeebfeb75c6e2feeec9ef;Smiled at {content1} on {GetSocial C ac}.;
en_US;6047eabc464425cfaf1a2f2b40dc11ef;Needed {product1} on {GetSocial C ac}.;
en_US;605bd3f01947b73d61f59a39f44a2b3f;{name1} and {name count others} are needing {product count products} on {GetSocial C ac}.;
en_US;60a482f0e6cdf0371eb3a4a67ca9d893;{product count} other products;In the phrase: "{name1} and {name count others} had {product1} and {product count other products} on {GetSocial C ac}."
en_US;60ad76c5b28bbabc4c51c9d1e37e0469;{name1} and {name count others} are approving {content1} on {GetSocial C ac}.;
en_US;60c37a4b2ffbccf6a216cf0f8b9d61d1;{content count} other contents;In the phrase: "{name1} and {name count others} applauded {content1} and {content count other contents} on {GetSocial C ac}."
en_US;618a304678ae4b665220f3f8b33dc901;{name1} is thinking about {product1} on {GetSocial C ac}.;
en_US;618ee91df9fe37c26161b28316fc4f1f;{name1} and {name count others} are smiling at {content1} and {content2} on {GetSocial C ac}.;
en_US;61b5b41ab8f535eb4a218f9998301435;{content count} other contents;In the phrase: "{name1} is opposing {content1} and {content count other contents} on {GetSocial C ac}."
en_US;61ba6b731d44b417e2427d85a7c8ec09;{name1} and {name2} are disagreeing with {content1} on {GetSocial C ac}.;
en_US;626ee1476cfda454dd9eb98f9cad63a3;{name1} and {name2} are agreeing with a content on {GetSocial C ac}.;
en_US;62a2bb1585f2eaf24e8bbe0a27379247;{name count} others;In the phrase: "{name1} and {name count others} are approving {content1} on {GetSocial C ac}."
en_US;62b1624936a6e7129729737c883c31e7;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {product1} on {GetSocial C ac}."
en_US;630300c4fe73322a4970d2d77b10deb1;Is having {product1}.;
en_US;630c9d45dcfac8cceb4514ea73a78874;{content count} contents;In the phrase: "{name1} is loving {content count contents} on {GetSocial C ac}."
en_US;634676bbc84e2cd44ab1c7ec317398e9;{name count} others;In the phrase: "{name1} and {name count others} disapproved {content1} and {content count other contents} on {GetSocial C ac}."
en_US;6395aee55ef75dd4c941a82ceb8aed5b;Is lolling at {product1}.;
en_US;63974b713b38c465559c539fedab0fe5;{name1} and {name2} are protesting at a content on {GetSocial C ac}.;
en_US;63b4f16187061b14ef9f31cf4c68b32e;{name1} and {name count others} are suggesting {product1} on {GetSocial C ac}.;
en_US;64120ee5f90208889dc3c7b5ceda1f2c;{name count} others;In the phrase: "{name1} and {name count others} opposed {content1} on {GetSocial C ac}."
en_US;641f44fc53399b33a7c5a551df87eaae;Is thinking about {product1}.;
en_US;64d79f6c84071bae163ecb146569a554;{name} reacted to {number} products.;
en_US;64e20434189d7ee95b27e59b8503579d;{content count} contents;In the phrase: "{name1} and {name2} are applauding {content count contents} on {GetSocial C ac}."
en_US;64e273f333a9e86506bfa9a8074f6de9;{name} is approving {number} contents on {application}.;
en_US;652d9ee229ab96ce9c2302f15fabf43d;{name count} others;In the phrase: "{name1} and {name count others} are demanding {product count products} on {GetSocial C ac}."
en_US;6535995a1d0e795eddf24190c8aba3d8;{name1} and {name count others} are protesting at a content on {GetSocial C ac}.;
en_US;6549c2bdf9c8869e8520f4bd09885042;{name count} others;In the phrase: "{name1} and {name count others} agreed with {content1} and {content count other contents} on {GetSocial C ac}."
en_US;6568cb8470a907a0442ec7535bff2fdd;{product count} other products;In the phrase: "{name1} and {name count others} are fancying {product1} and {product count other products} on {GetSocial C ac}."
en_US;6588e10ffaa907221c465f50376c3801;{product count} other products;In the phrase: "{name1} and {name count others} are lolling at {product1} and {product count other products} on {GetSocial C ac}."
en_US;6623e0e07ab65e2a9543d7dd0320e189;{name} approved {number} contents.;
en_US;6650fc73fffa449fbe1b750d3f364161;{name count} others;In the phrase: "{name1} and {name count others} lolled at a product on {GetSocial C ac}."
en_US;66520aaedcdd9467e09def92f245e1ce;{name} sent you {=[count] products}.;
en_US;66674b7688fbd73f304cdd7f8b30da0f;{name} is wishing {number} products.;
en_US;666ebd91f27d487cf58ae0eda36b6fb1;{name count} others;In the phrase: "{name1} and {name count others} disapproved {content1} and {content2} on {GetSocial C ac}."
en_US;667cde08497485b819c5c73e66fddff4;{name1} and {name count others} sent you {=[count] contents and other requests}.;
en_US;668d5d1477ad68111464d9c7562001e0;{name1} is loving a product on {GetSocial C ac}.;
en_US;66a100941fd1fd62ecf8606681bcb254;{name1} is having {product count products} on {GetSocial C ac}.;
en_US;66bff04266d500f468187b5d27266239;{name count} others;In the phrase: "{name1} and {name count others} are applauding {content1} and {content2} on {GetSocial C ac}."
en_US;66fae931a2f226238a33306946a1e545;{content count} other contents;In the phrase: "{name1} is supporting {content1} and {content count other contents} on {GetSocial C ac}."
en_US;675addd19edaddee2f4f970373807b90;{content count} other contents;In the phrase: "{name1} is disagreeing with {content1} and {content count other contents} on {GetSocial C ac}."
en_US;67617b2109d45af9105de9e6bfd6a309;{name1} is disapproving a content on {GetSocial C ac}.;
en_US;6779b8b04c1b5e012281492d724e2f56;{name count} others;In the phrase: "{name1} and {name count others} are opposing a content on {GetSocial C ac}."
en_US;677abf0dec8940c17cd31ceefaa732ba;{name1} and {name count others} are supporting {content1} on {GetSocial C ac}.;
en_US;67f4e7d50e623dc75904f6a536693b89;{product count} products;In the phrase: "{name1} and {name2} needed {product count products} on {GetSocial C ac}."
en_US;6828bda9db451506f5c6bae5383e7aa5;{name1} is needing {product count products} on {GetSocial C ac}.;
en_US;68bd858416fa957969938d158728bc02;{name1} is having {product1} and {product count other products} on {GetSocial C ac}.;
en_US;68e35ef62500ca3fb6201a789bc2501d;{content count} contents;In the phrase: "{name1} is reacting to {content count contents} on {GetSocial C ac}."
en_US;699cdbb5c2f9b611ff657f2b4e522127;{name1} and {name count others} are fancying {product1} and {product2} on {GetSocial C ac}.;
en_US;69adbae6b465a3cad9d999fc57f4427d;Is reacting to {content1}.;
en_US;69c6b6a4b82dde2702f2dd8ea43b75bb;{name1} is loving {content count contents} on {GetSocial C ac}.;
