Language;Hash;Sentence;Context
en_US;41a6ec31dedac2d6b739976a0412b010;You and 1 other fancied this.;
en_US;41bb77f07b78830fbbe926fd671b9f6b;a content she wished for;
en_US;41f622db6f431f606554a12ff06c85ab;{product count} products;In the phrase: "{name1} and {name count others} are loving {product count products}."
en_US;41f97fd255916eb379da7e7e355abf36;{name1} and {name2} are reacting to {product1} and {product2}.;
en_US;41fee366b04c5438e4d1ab01979a568f;{name1} and {name count others} smiled a content.;
en_US;421ffa4aea7aea43ac8cfa4750f3501e;{content count} other contents;In the phrase: "{name1} lolled {content1} and {content count other contents}."
en_US;423292d08dafdae3c0006ce06c288f86;{name1} and {name2} suggested {content1}.;
en_US;423ec9c811fd70e950cda6003abf1589;{name1} and {name count others} loved {product1} and {product count other products}.;
en_US;42549048ae47be0b6dae85e759473007;{name1} and {name2} demanded {product count products}.;
en_US;42672db16c3656cf201de9e3a84b4505;{product count} products;In the phrase: "{name1} and {name2} are suggesting {product count products}."
en_US;42920dc5a3971580acc41140d4e47026;contents she liked;
en_US;429277bfade16cd8d28b45e5cb408653;products she had;
en_US;429c02021304025f1d7b37d383cdb74e;a content she thought;
en_US;42b71c52d937047db2c359781084c55d;{name1} is thinking {product1}.;
en_US;42d81b9996758350e7def38fd4431eaa;{name1} reacted to {content1}.;
en_US;42dd30ecaac9e1806278d774bc1b1894;{name1} and {name count others} bought you {=[count] products and other requests}.;
en_US;42fd00e7e6f7f38a48b9e2561e0059e5;{number} others thought this.;
en_US;430207a28a2369a56aade1142e7880a1;{name1} and {name count} others thought this.;
en_US;4308d537d572c1ad6ddbb3e1f4542ce0;{name1} is supporting {content1}.;
en_US;43104d499f9dc7f84ceffb71b6b1a3ae;{=1 product} bought by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;4313fdb27e8690336bfa6f62f22674a0;You wished for this.;
en_US;431ffefc86050d3bb02a85d32ddeadec;{name count} others;In the phrase: "{name1} and {name count others} smiled {content1}."
en_US;435b87a83cf90506df8e4889878c8bb2;{name1} and {name2} loved {product1}.;
en_US;436208a6a532c0b5dfb0d692e1009bba;a product {name} lolled;
en_US;43a3661f63f8c78d5845a930b527cdb2;You and {name count} others agreed this.;
en_US;43b5b4d0a76873716514a2649a67a063;{name1} and {name2} suggested a content.;
en_US;43dcd7b7f25240a19ee9f078afac256f;{name1} is loving {product1}.;
en_US;43fae09b507203581d9ecca383513fe8;{name} loved {number} contents.;
en_US;4401147107af0a77115edd1141238d74;{name1} and {name2} are disapproving {content1}.;
en_US;441295ea1082c7ac33a45edce5df1916;{name1} and {name2} are having {product count products}.;
en_US;441c31e360b7f93964fa9433086093b9;a content he smiled;
en_US;442767a77f226e8e39adfd83abb9f286;{name1} and {name2} smiled {product1} and {product2}.;
en_US;446682380863417af2376637efad510c;{content.sub_expression1}! {content.att_aux_a2} {content.see_also3};
en_US;448c0967985b38ecd7ea10ed3ae80feb;{name count} others;In the phrase: "{name1} and {name count others} are wishing for {content1}."
en_US;44b9ebddc97589a6f2e7e515368844da;{content count} other contents;In the phrase: "{name1} wished for {content1} and {content count other contents}."
en_US;44d373dfdccbbab37de1fe670d3feb7e;a product and other requests;In the phrase: "{name1} and {name2} bought you {=a product and other requests}."
en_US;44f7f51102ce6a2bf4aeefd25fcadbe0;{name count} others;In the phrase: "{name1} and {name count others} reacted to {product1} and {product2}."
en_US;44fa11ccaade5d1e2da1bd0a3ebeda73;Disapproved {content1}.;
en_US;451bdee9d0f7238feff558614dcc23cd;{product count} products;In the phrase: "{name1} is reacting to {product count products}."
en_US;456724f2739ff52a804d9da35daf48a5;a content he lolled;
en_US;456879c662a59a3ae397f16beda9955c;{name1} and {name count others} disagreed {content1} and {content2}.;
en_US;4568d482050b9f7b4f6c2f883905996b;Is suggesting {product1}.;
en_US;459b468baf95b232240993fc2099cf18;{product count} other products;In the phrase: "{name1} lolled {product1} and {product count other products}."
en_US;45a3cb0c84e06126337cb3613527545e;{product count} other products;In the phrase: "{name1} and {name count others} thought {product1} and {product count other products}."
en_US;45ce28fbd124967bd213531d1e0d2025;{name} is lolling {number} contents.;
en_US;45f5a9d4cbe9d8c80b15058a73350975;Be the first of your friends who is having this.;
en_US;46007e274c9b36a47367816ee69dc722;a product he had;
en_US;4602cc2da8cbb3c17e5ab0c02b6c139f;{name1} is lolling {product count products}.;
en_US;463096fa9812468dc366f1dbd43f7785;{product count} products;In the phrase: "{name1} and {name2} wished for {product count products}."
en_US;465875744a37ca518848894788576fda;{name1} and {name2} suggested a product.;
en_US;4692b5aeeb4be1ef86738325691d2a52;You reacted to this.;
en_US;46a4f7b4e7a689cfc1060d68ca2bb313;You and {name1} lolled this.;
en_US;46cc5d0a54721c118544138d5bb1edbb;{name1} and {name2} are opposing {content count contents}.;
en_US;46d520368173074c11c81949950409c7;{name} is wishing for a content.;
en_US;46e43717ab37669a0dcb23a23c2c9944;1 product;In the phrase: "{=1 product} sent by {name}"
en_US;46f6d0f824011016d2fb9071de4730be;contents he agreed;
en_US;472a18a2ab2ab1041bf84235e5057310;{name count} others;In the phrase: "{name1} and {name count others} liked {product count products} on {App Name}."
en_US;475adaf1e92cfeff215015e3e1e7fd37;{name1} lolled {content1}.;
en_US;47cb54a9a821baac23b38e90984899e9;a product {name} suggested;
en_US;47d0e4eb6f4a7183adb91f99a65cd413;{name count} others;In the phrase: "{name1} and {name count others} are loving {product1} and {product count other products}."
en_US;47e029fa47ba9985aedc58463fc45516;contents he opposed;
en_US;47fb99b1ebdaa201732fea78b04af940;a product they fancied;
en_US;4812dc5e38ac186498c00a0b1466182f;{name1} and {name2} are suggesting a content.;
en_US;482b9be0bd6d763ac14eb18674bb9eee;products they liked;
en_US;485335edc5a930efabfffea9c6c6a8e1;{content count} contents;In the phrase: "{name1} is disagreeing {content count contents}."
en_US;486552b683835f3797dff691d3d8796a;{name1} is smiling {content1}.;
en_US;486f77c809b208be34b04b964cdc5e4a;a product she liked;
en_US;489be536457d5ae70fb4888f4b49ff71;{name count} others;In the phrase: "{name1} and {name count others} are demanding {product1}."
en_US;48b5fb5b3d079342db00e7b71098f973;{content count} contents;In the phrase: "{name1} and {name count others} are agreeing {content count contents}."
en_US;4914e38ec5fd103b5c0ba5572985dbc3;{name count} others;In the phrase: "{name1} and {name count others} approved {content count contents} on {GetSocial}."
en_US;491af4976a474d270b4b33672fb2f4ab;{name1} and {name count others} liked a content on {App Name}.;
en_US;4935fe5d5a902dfd648a954151e54029;{name count} others;In the phrase: "{name1} and {name count others} suggested {product1} and {product2}."
en_US;4937215b6791d26d9535d1d7ba0b675d;{name1} and {name2} are lolling {product1}.;
en_US;4938fd9543e638139323069d665db7ad;{name1} and {name count others} are wishing for {product1} and {product count other products}.;
en_US;497eaac44ebea7f55c3470cce912ca9a;{number} others reacted to this.;
en_US;497f96da6e5071479594e65c7cb69b68;{name1} is suggesting {content1}.;
en_US;4980434f568f61f3c93167a605c6783b;{content count} contents;In the phrase: "{name1} and {name count others} are smiling {content count contents}."
en_US;4991a0cd2d32fd9792817d5b71f28c06;{name1} and {name2} suggested {content count contents}.;
en_US;49ca4a89acb957562b483e1d477e99f0;{name1} and {name count others} asked you for {=a product and other requests}.;
en_US;49d4251a8f623fbdaad6900408009c38;1 other suggested this. Be the first of your friends.;
en_US;49da2e38f96ad48dced444e07a891c04;Likes {content1} on {App Name}.;
en_US;49f4bf71903755fc71223b10c33b778d;contents you agreed;
en_US;4a216e1e9bd62a5c28b5f5b533e5cbf4;{name1} and {name2} are loving {content1} and {content count other contents}.;
en_US;4a2300a105f679674b5fab001b85d6f1;{name count} others;In the phrase: "{name1} and {name count others} are agreeing {content count contents}."
en_US;4a28de3a558e1301e3c09d015a86d63a;{name1} is lolling {product1}.;
en_US;4a2e08ff262684217330b28cc2bcab41;{name count} others;In the phrase: "{name1} and {name count others} are having {product count products}."
en_US;4a394d2d473e77f4ca9a79ece5ff9ef3;{name count} others;In the phrase: "{name1} and {name count others} demanded {product1} and {product count other products}."
en_US;4a79cd4a9ecc00c87e679a5c191f903d;{name1} and {name count others} bought you {=[count] contents}.;
en_US;4aa9432fb5588b2de45625f496541f0b;{content count} contents;In the phrase: "{name1} and {name count others} disagreed {content count contents}."
en_US;4ab0d3c612c1610bb62d9b0f541b7864;{name} lolled a product.;
en_US;4ac3fb9eb08f9a6863a397e4824c584e;{name count} others;In the phrase: "{name1} and {name count others} liked a product on {App Name}."
en_US;4ac8fec419a9845b61fb7af258f3ac09;{name1} demanded {product count products}.;
en_US;4af023b3927af0cad0cde69d9b98dc1b;You and {name1} suggested this.;
en_US;4b0b4a070ae2ce2692272e8f1e751fbe;{name count} others;In the phrase: "{name1} and {name count others} are protesting {content count contents}."
en_US;4b0d25921c4db860537dfe391d99c8fd;{content count} contents;In the phrase: "{name1} and {name2} are applauding {content count contents}."
en_US;4b0fbf8edf43bcceb858e3ff9b35850b;{content count} contents;In the phrase: "{name1} and {name2} approved {content count contents} on {GetSocial}."
en_US;4b355ef91205d806fb75b1f8114ab86e;products he had;
en_US;4b3e18abc6b87a77763159355bcf7e5b;{number} others loved this.;
en_US;4b4699b7a9c4f259d40943c88222509a;{name1} and {name count others} wished for {content1} and {content2}.;
en_US;4b4cfd5c5fc8ac22b01a258566d7f8bc;a content he protested;
en_US;4b513b0842173f9262e99240298cab6a;{name1} and {name count others} are smiling {product1} and {product count other products}.;
en_US;4b5736675355a01f62a9cd17778ba59f;{name1} and {name count others} suggested {content1} and {content2}.;
en_US;4b847e8e1670193f2ec2738875838cf4;{name1} wished for this.;
en_US;4b86c2c0e6f1087cfaa21ff4e2e1a776;{name1} and {name count others} protested {content1}.;
en_US;4ba850a8812bc2d06af3bbf40ae0f37c;{number} others thought this. Be the first of your friends.;
en_US;4baada2ccbb3a3f0de962c330f67191c;1 other opposed this. Be the first of your friends.;
en_US;4bb06206285034b7166492bc73da3505;a product she loved;
en_US;4bcb658d31f0f7a858928a3eba7a9e6e;{product count} other products;In the phrase: "{name1} is loving {product1} and {product count other products}."
en_US;4bfedc35196804964d4b3f2e63152839;a content you supported;
en_US;4c1db6af7c886c8954a44481a20cf971;{product count} products;In the phrase: "{name1} liked {product count products} on {App Name}."
en_US;4c31e189b009070aea0819af7098b31a;You and {name count} others opposed this.;
en_US;4c5b355e686447ee9d1150b111820744;1 other approved this. Be the first of your friends.;
en_US;4c600e288d0d8919f5413e5365ce85b8;{product count} products;In the phrase: "{name1} and {name count others} thought {product count products}."
en_US;4caf7d4ac1f230088101465a624d4d61;{name1} and {name count others} smiled {product count products}.;
en_US;4d04805cb03f4fab618189ffb23dc11e;Be the first of your friends who is disapproving this.;
en_US;4d119c15f7559d17afb0e730d56103eb;{name} is loving {number} products.;
en_US;4d1328a932b59cc3f40733b37656ce6b;{name1} and {name count others} wished for a content.;
en_US;4d25e4cb7af8104460e297c3c4ae6dc0;{product count} products;In the phrase: "{name1} and {name count others} lolled {product count products}."
en_US;4d28f1c46a507155e75c43af31d94fd3;{name1} and {name2} are suggesting {content1}.;
en_US;4d4df12eb1848d41001d01ebda69b0df;products she fancied;
en_US;4d5508b104f873b785a4d091f216666e;Liked {content1}.;
en_US;4d5e17982c3a84b9e5f9a34c6dba43d4;{content count} contents;In the phrase: "{name1} and {name count others} lolled {content count contents}."
en_US;4d5fe6d286a7c39fdf6f36493222eed8;products {name} fancied;
en_US;4d6a87ad507d28772ddb35597cbb32c2;{number} others loved this. Be the first of your friends.;
en_US;4d6fd96899e6eee9d43fc089d8e2cf7e;{name count} others;In the phrase: "{name1} and {name count others} are suggesting {product count products}."
en_US;4d8bc1a9cdada3fb575c92f79c61211a;{name1} and {name2} suggested {product count products}.;
en_US;4d8e6b314a858cce8b97e1846678ce16;contents he lolled;
en_US;4d90d2f7c4f7392606800321c5ac308b;{name1} and {name count others} thought {product1} and {product2}.;
en_US;4da9ce8bc30ffddc8440be0fb0f104e3;You and {name count} others lolled this.;
en_US;4daa0aecec02dc15cc5c8e19161bda5e;{name1} and {name2} asked you for {=[count] products}.;
en_US;4dc58e18a8f3c6765ebe69e075b01572;{content count} other contents;In the phrase: "{name1} and {name count others} are smiling {content1} and {content count other contents}."
en_US;4dd39c973481e5bfa164c6ef29d54063;{name1} and {name2} wished for {product1} and {product2}.;
en_US;4dd495deba6c06607b8af9228cf42749;{name1} and {name2} are protesting {content1} and {content2}.;
en_US;4df47e4fc2e5d3af2de0473af05e0f70;{product count} products;In the phrase: "{name1} is suggesting {product count products}."
en_US;4e04573ce8d6ac0dfb5c1520a32708ae;{name1} and {name count others} like {product1} and {product2} on {App Name}.;
en_US;4e22136e8a7419baffe46ae5ba344ebf;{product count} products;In the phrase: "{name1} suggested {product count products}."
en_US;4e22c631c196684e7d6a2fa4cb64281b;{name1} and {name count others} are approving {content1} and {content2} on {GetSocial}.;
en_US;4e56205515017df2d5649c9c6aa5d958;{name count} others;In the phrase: "{name1} and {name count others} are reacting to {content1} and {content2}."
en_US;4e68971fc0407f114d19da9109eee71e;{product count} other products;In the phrase: "{name1} is thinking {product1} and {product count other products}."
en_US;4e7089d1995d629acd3280df875d85cd;{name count} others;In the phrase: "{name1} and {name count others} are loving {product count products}."
en_US;4e741cbfe484f8a102d54e88c397a5c3;a content {name} supported;
en_US;4eb360156a21b44b4d27d31b90030d6f;{name count} others;In the phrase: "{name1} and {name count others} are disagreeing {content1}."
en_US;4eb7490f84c0ba4881ea57b20ca185c4;{name1} and {name2} respected {content1} and {content2}.;
en_US;4ec71a04da5ebff000b461095803ea03;{name1} agreed {content1} and {content count other contents}.;
en_US;4eebc3015f7e540c56da25ca6fb6e0d2;{name1} and {name count others} are disagreeing {content1} and {content count other contents}.;
en_US;4f0382b6ad1ea6c3967a8ceae21ad233;{name count} others;In the phrase: "{name1} and {name count others} disapproved {content1} and {content2}."
en_US;4f09b220d928715e4830fe9cd0335efc;1 other supported this.;
en_US;4f0a4563e350867e4befbdd5989b9ae7;{content count} other contents;In the phrase: "{name1} and {name count others} are approving {content1} and {content count other contents} on {GetSocial}."
en_US;4f175f9dbfe5ddecf1283acb4611b6aa;{product count} products;In the phrase: "{name1} and {name2} needed {product count products}."
en_US;4f650a0c69b048f2f7f3864ec482c565;{content count} contents;In the phrase: "{name1} and {name2} supported {content count contents}."
en_US;4f708c0a644ae6ae960e2abf4083c63e;{content count} contents;In the phrase: "{name1} and {name count others} smiled {content count contents}."
en_US;4f78948cfb9aebef2ab005e48aa14756;contents he wished for;
en_US;4f8a9ba8501500a09aa2e1e726647a74;{name1} and {name2} are opposing a content.;
en_US;4f9037ba5bcb292ac53798aad4c9a3f8;{name1} and {name2} bought you {=a product and other requests}.;
en_US;4faf967df2b9eb6e7fd5b4c612ac166d;{name1} and {name count} others disapproved this.;
en_US;4fce8aa322be03515781aa68f88b3e54;{name1} and {name2} like a product on {App Name}.;
en_US;4fd5f33a1bd7db389fcbd17578f1e20e;{product count} other products;In the phrase: "{name1} and {name count others} are needing {product1} and {product count other products}."
en_US;4fe529bc5f4c243a62000d1429d05a46;{name1} and {name2} are disapproving {content1} and {content2}.;
en_US;4ff24c1fc3249d8faeab3ce914439f80;{name1} and {name2} respected {content count contents}.;
en_US;5004ea6f9c8be96046876d5d133f5679;{content count} contents;In the phrase: "{name1} and {name2} disapproved {content count contents}."
en_US;500a81458be09e1f56d0eda444236380;{content count} contents;In the phrase: "{name1} and {name count others} are suggesting {content count contents}."
en_US;500c6ebeb0558c742dd200737d776a1b;{name} sent you {=a content}.;
en_US;502f0c1e0b165cada8fa539d347008d8;{name} likes a content on {application}.;
en_US;504c9b4f1786e75aaf20d86134c402c8;{content count} contents;In the phrase: "{name1} is agreeing {content count contents}."
en_US;5053a9dae99011cf30fa25437a205056;Be the first of your friends who is thinking this.;
en_US;506e807e964ceb08e8bd3d7fcc32762b;{name1} and {name count others} disapproved {content1} and {content count other contents}.;
en_US;508359f1c24484f176ae049be34f4052;{content.att_aux_a1} {content.see_also2};
en_US;509b42969c8825d39f2ab729b1e9f278;a product they wished for;
en_US;50f46ec77235f80b7429cd5f8754268d;{name1} applauded {content1} and {content count other contents}.;
en_US;50ff32baadec897dce709133c304d2dd;a content {name} lolled;
en_US;5115abe24d69a9d9480c0e43aee9a325;{name1} liked {product1} and {product count other products} on {App Name}.;
en_US;51318cb1c6e6c465125304cb860a8644;{name1} and {name count others} are suggesting {content1} and {content2}.;
en_US;513e5cdd3d50e4543138f1d71552183c;Be the first of your friends who is disagreeing this.;
en_US;5185a6345f4ba8c40328f5b33b104524;{name count} others;In the phrase: "{name1} and {name count others} loved {content1}."
en_US;51c0b39895f4ae8e089c4f60aa4e7943;{name1} disapproved {content1} and {content count other contents}.;
en_US;51c2ff63071e6a658e1ce7e6af1c802c;{name} is applauding a content.;
en_US;51e05308f9310d7839bcaec5c65f942d;{name1} and {name2} needed {product1} and {product count other products}.;
en_US;51ebc017737c3e6aa3b451817bd6f7b7;{name1} and {name2} sent you {=[count] products and other requests}.;
en_US;52037e987d4aaf6323fbfb9cd0999575;{name} is smiling {number} contents.;
en_US;521c2dbc9bb49f414ef5bb62fe3e55eb;contents he disapproved;
en_US;5241d926cdc7cf3a0cd838a06087672c;{name1} is fancying {product count products}.;
en_US;52605a007ba645c479764f1ba608ae13;{name1} wished for {content1} and {content2}.;
en_US;5270a11dceef0fcc7bfd830cfe440ed5;a product and other requests;In the phrase: "{name} sent you {=a product and other requests}."
en_US;52a244d95ea4978319f0a7b1f5fe0159;a product they smiled;
en_US;52d638eee5598d02cf32449e7f016546;{name1} and {name2} asked you for {=[count] products and other requests}.;
en_US;52e4aa6e3578ab36f485ef7a889fdb9e;a content they respected;
en_US;52ea7d89d856975d2252cc80a21ca8d0;{content count} other contents;In the phrase: "{name1} and {name count others} supported {content1} and {content count other contents}."
en_US;5346e0490496a6ad58533f9e24ad3de8;{product count} other products;In the phrase: "{name1} needed {product1} and {product count other products}."
en_US;53491dcfa737352546f9529c07c02960;{name1} is disapproving a content.;
en_US;535ba339f4968b23b3414449e7206168;You and 1 other disapproved this.;
en_US;537478f0d44873658eb93544c7558706;{name1} and {name count others} are smiling {content1} and {content count other contents}.;
en_US;5379f1169db7b5753e74deaa5898a201;{number} others disagreed this.;
en_US;53b98aefbdd1926d07bc6b98b2e16eef;a product he thought;
en_US;53cd63043947912b51c963c6ff5391da;{name1} and {name2} are applauding {content1}.;
en_US;54024088614f4169886366854c4e34ef;{content count} other contents;In the phrase: "{name1} and {name count others} are thinking {content1} and {content count other contents}."
en_US;54088964dc9855f58869e0d89574b981;products {name} needed;
en_US;5425c3c9ee7833a6506a062d56519ac1;You and {number} others opposed this.;
en_US;543178fc2a6649e49aaaaa5f7b962e78;{name1} and {name count} others lolled this.;
en_US;543c2ac2fe87b12d1f820b3da4edaf13;{name1} and {name2} are protesting a content.;
en_US;546dd8c8b58d378b8d490a878b488ca8;You and {name1} agreed this.;
en_US;54aa752f04b2097d2f22787a1ea56b0e;You and {number} others agreed this.;
en_US;54c54d7abed8fdc65a00c1cc7b3a8de9;contents you reacted to;
en_US;54d24e1253d6995649e1df625db07a9c;{count} products and other requests;In the phrase: "{name} sent you {=[count] products and other requests}."
en_US;54f996511e4f2476e35a0ef0b64a234a;{content count} other contents;In the phrase: "{name1} and {name2} are opposing {content1} and {content count other contents}."
en_US;54fda779b1c865ca32df19c4f1c191a8;{name1} disagreed {content1} and {content2}.;
en_US;55051c9db4938507636c2a5bcf1cdef3;{name1} and {name count others} are wishing for {content1} and {content count other contents}.;
en_US;551becc6e447524751e2925d36f535c3;{name1} is wishing for {content1} and {content2}.;
en_US;552380f098d691a18eb7792ed8913351;{product count} products;In the phrase: "{name1} is having {product count products}."
en_US;5544ec72639c4c787d6aa69ae68c86af;products they had;
en_US;5554745d01052fd86feb83cf53e8d49d;{name count} others;In the phrase: "{name1} and {name count others} are thinking a content."
en_US;55558236140ca32d1b337d4ba1627f85;{name1} approved this.;
en_US;55581e1b37392cedf0b7b4d80f1bd5d0;You and {name1} loved this.;
en_US;555b6eb26dacfcfabdad7109f039e3a6;{name1} reacted to {product1} and {product count other products}.;
en_US;556bbd1ba07321d238840fa538c44cd3;products she suggested;
en_US;557b802a5738c51fd6a32650dd2b6eb6;{name1} protested {content1} and {content2}.;
en_US;5598d8fd48a96e95b6ea1ffae6137d8d;contents she protested;
en_US;55a6daf6e37ee82cab603db0e0c8dad0;{name1} is applauding {content1}.;
en_US;55c7d554588569993cfdabb5703e1d4d;{name count} others;In the phrase: "{name1} and {name count others} like {product1} and {product2} on {App Name}."
en_US;55ceeb341e140ebb02b21cbb5e08b3a1;{name1} and {name2} fancied {product1} and {product2}.;
en_US;55e6bbf520e94173d6b1518e2ee0a4db;{name1} needed {product count products}.;
en_US;55f017553595eaa584707a8d5e3b5b16;{name} fancied {number} products.;
en_US;5620acf6c533e386b43afacce32e18f0;{name} is loving a content.;
en_US;562a9f455495bbf837c5b409b17484ea;{name count} others;In the phrase: "{name1} and {name count others} lolled a content."
en_US;564714156354ff7ebe2442787888b275;{name count} others;In the phrase: "{name1} and {name count others} are thinking {content1} and {content2}."
en_US;566c0409013311072d17a8e43ba06f53;{name1} is supporting {content1} and {content2}.;
en_US;56832a306078f16b1a789ec0dfe0270a;{name1} and {name2} are smiling a content.;
en_US;569ed680ad0258a1fde0c7ea7307f946;{name1} and {name2} wished for {product1}.;
en_US;56b2f1ad0c38be119052ee5526fb690b;{product count} other products;In the phrase: "{name1} and {name count others} are reacting to {product1} and {product count other products}."
en_US;56cc73cbed80d57d20a922666ac792fa;{content count} contents;In the phrase: "{name1} opposed {content count contents}."
en_US;56cd97eb77e5e36315141b5fa33889e2;{name1} and {name2} suggested this.;
en_US;571a29d038c29614b013a4f2d004b0a7;{name1} reacted to a product.;
en_US;5765df6a286da75f73fc1a5ae67872b2;{number} others needed this.;
en_US;5768f0c8e8d9625747f1258b6531c15f;{content count} other contents;In the phrase: "{name1} and {name count others} disagreed {content1} and {content count other contents}."
en_US;576db6254873475674d77b106c4f3d1b;{content count} contents;In the phrase: "{name1} respected {content count contents}."
en_US;5789412809d5089669ef9c02243ff461;products they demanded;
en_US;579b874e22743f548136fb95490a0e21;{number} others demanded this. Be the first of your friends.;
en_US;579f1681b6c440bb22119f45315006cb;You and {number} others suggested this.;
en_US;57a623ceaac1a3bc93af261a62f77442;You and {name count} others respected this.;
en_US;57ed1c842237a7dce156d9aaf51058de;{number} others smiled this. Be the first of your friends.;
en_US;583e839c3c5e6c529634647c6576f297;{name1} and {name2} liked {content1} and {content count other contents} on {App Name}.;
en_US;584d40d69c5fe76548374e25f3082433;{name count} others;In the phrase: "{name1} and {name count others} are thinking {product1} and {product count other products}."
en_US;587096c3329c25d9061606d2f60f3def;You and {number} others approved this.;
en_US;5876457a643932dc5d395b579876ae40;contents she applauded;
en_US;58e46431c4fe287253af61c21eba6f3b;{name count} others;In the phrase: "{name1} and {name count others} are smiling {content count contents}."
en_US;58e68a62f5c942acf374269c5636b386;{name1} and {name count others} thought a product.;
en_US;58ef54a8d9f20f6443ddf5b2b04289ae;contents {name} liked;
en_US;590967efcc773cbc7e06a927addb78ff;{product count} other products;In the phrase: "{name1} is demanding {product1} and {product count other products}."
en_US;592711ff34ccf3b9c9b3bcd7b1161ecb;You and 1 other agreed this.;
en_US;5938bd367b1565fcb5d3244e9d752911;{content count} contents;In the phrase: "{name1} and {name2} are suggesting {content count contents}."
en_US;5957ce618b67da42f8515961a83d1576;{name1} lolled {product1} and {product2}.;
en_US;597dc525bd0a3d1f1760914b105a04b8;{name1} and {name2} sent you {=[count] products}.;
en_US;598fa307895325b035334afc01aff0a7;a content you respected;
en_US;59909bde5c5dec0eee316a15bf586996;{name} loved a product.;
en_US;599bda1b144c7225f562339ea050ccbc;{name1} and {name count others} fancied a product.;
en_US;59b1e489b45667308d37be1bd607070e;{name count} others;In the phrase: "{name1} and {name count others} respected {content1} and {content count other contents}."
en_US;59dd2f0e84aa3f65e54b1b623861c3b9;{name1} and {name2} are protesting {content1}.;
en_US;59e4d6ee8b7f5a69623df96b4b215058;{number} others supported this.;
en_US;59e7a1e47d0b320ec319e0e2cf6568aa;{content count} contents;In the phrase: "{name1} disagreed {content count contents}."
en_US;5a1142db7ef5806ab9266b93a2daa113;{name1} thought {product1}.;
en_US;5a421c76cc3c7f0f1a722c93a317b391;{name1} and {name count others} are suggesting {product count products}.;
en_US;5a7db1ac4f2a4b1c7091c44e85daa791;Be the first of your friends who is lolling this.;
en_US;5a81bb9238da6d66e61a7bd00e92da11;{name1} and {name2} are fancying {product1} and {product2}.;
en_US;5a8ffff88ccad4b05d8edce04a53cd81;{name1} and {name2} are suggesting {product1} and {product2}.;
en_US;5a9e3a0d6bce40a5d726d1510087419c;{product count} products;In the phrase: "{name1} and {name count others} demanded {product count products}."
en_US;5ab68d82ab905cf3805b7e6c62e1c1b9;{name1} liked {content1} and {content2} on {App Name}.;
en_US;5abb0c7d5aae93f5dff922d84e81e64e;{name1} and {name2} are lolling {content1}.;
en_US;5ac9a6eb14a791af21018b9515484b27;products she thought;
en_US;5ae1aa5e0949ee4dda675f4bf6d09540;{name count} others;In the phrase: "{name1} and {name count others} are wishing for {content1} and {content count other contents}."
en_US;5ae8b613b6b9ad55f6d5f3526a1dad6e;{name1} and {name count others} bought you {=a product}.;
en_US;5b13e66c93e2599e4f7d10f752f85ba9;a content;In the phrase: "{name1} and {name count others} sent you {=a content}."
en_US;5b4e0c825ca7ad3d12c26540dab6156a;{name count} others;In the phrase: "{name1} and {name count others} fancied {product1} and {product2}."
en_US;5b7ced604b2e2504bcc93172572545a2;a content he supported;
en_US;5baa753fd40399955a980834a0e085cd;{content count} other contents;In the phrase: "{name1} and {name count others} are wishing for {content1} and {content count other contents}."
en_US;5bd1ce7cef89bab0d2d19966ce57c9da;{name1} approved {content1} and {content2} on {GetSocial}.;
en_US;5bd334faea58741153d02e918155efa5;{product count} products;In the phrase: "{name1} and {name2} are reacting to {product count products}."
en_US;5bdb566ea4b81014ba6299fd034c7686;{name} is suggesting a product.;
en_US;5bdeed043206d373cd099fc19499e2a3;{name count} others;In the phrase: "{name1} and {name count others} are opposing {content1} and {content count other contents}."
en_US;5c2bec58838d32a1b5ead365496adae6;{product count} other products;In the phrase: "{name1} is smiling {product1} and {product count other products}."
en_US;5c5b5da41b0ada09ad9db304eaa3b19a;{name} liked {number} products.;
en_US;5c8d1a71678f424b5ea43c462e1642d2;{name1} and {name count others} are suggesting {product1} and {product count other products}.;
en_US;5c9de3a4033f51473ffcddc78990855f;a product she smiled;
en_US;5cc1b7d48abed2fc3a23780d72d8817a;{name1} lolled {content1} and {content count other contents}.;
en_US;5ce78593d38388f56088e052612f2954;{name} sent you {=[count] contents and other requests}.;
en_US;5cf8322aeee802c9621db058936bffae;{name count} others;In the phrase: "{name1} and {name count others} wished for {content1}."
en_US;5d177e3b0f52742dfe8fdc67dd93ea22;products you demanded;
en_US;5d19c868efce20ca6f93dce6867590a0;{content count} other contents;In the phrase: "{name1} and {name2} are supporting {content1} and {content count other contents}."
en_US;5d20224d6579f1ab015ca238959b56c2;{name count} others;In the phrase: "{name1} and {name count others} loved {product1} and {product2}."
en_US;5d20f7c1c9d2616ee8b104225f0fcc0c;{name1} and {name2} disagreed {content1}.;
en_US;5d269c6f963944873ba3275e476844f6;{name1} and {name count} others wished for this.;
en_US;5d27c298bbf05747a079e4a4fdc06f7a;a product he suggested;
en_US;5d314281bf947188a2f2f0d890f16dc8;{name1} and {name count others} agreed {content1} and {content2}.;
en_US;5d40aeb1b44f7f7eb73cc6d404ab5f1b;{name1} and {name count others} had {product count products}.;
en_US;5d82f64383801dc60c3cf94c968c9a69;{name1} and {name2} supported {content count contents}.;
en_US;5d9543df1a4cf9585ac1cee5b5807922;{name1} disagreed this.;
